gap_hours,iuu_caught,spherical_distances,eez_check,exact _name new from diff Oceans,gap_x_distance,score,gear type
28.43333333,0,19.95135333,0,North Pacific Ocean,567.2834796,94,tuna_purse_seines
21.08333333,0,55.49173795,1,South Pacific Ocean,1169.950808,94,tuna_purse_seines
145.2833333,0,272.4434638,0,Indian Ocean,39581.49456,98,tuna_purse_seines
94.53333333,0,78.90462411,0,South Pacific Ocean,7459.117132,94,tuna_purse_seines
180.4333333,0,2484.757972,1,South Pacific Ocean,448333.1633,94,tuna_purse_seines
45.3,0,208.0460824,1,South Pacific Ocean,9424.487533,94,tuna_purse_seines
96,0,194.0121683,1,Indian Ocean,18625.16816,94,tuna_purse_seines
33.36666667,0,533.6711786,1,North Pacific Ocean,17806.82833,98,tuna_purse_seines
37.05,0,668.3544344,0,North Atlantic Ocean,24762.53179,98,tuna_purse_seines
60.8,0,424.6509561,0,South Atlantic Ocean,25818.77813,94,tuna_purse_seines
1263.883333,0,1681.890486,0,North Pacific Ocean,2125713.353,98,tuna_purse_seines
119.8,0,1967.709732,0,South Atlantic Ocean,235731.6259,94,tuna_purse_seines
216.25,0,1651.526957,1,North Atlantic Ocean,357142.7045,94,tuna_purse_seines
28.96666667,0,416.5710971,0,Indian Ocean,12066.67611,94,tuna_purse_seines
13.78333333,0,45.85077157,1,Gulf of Guinea,631.976468,98,tuna_purse_seines
29.55,0,202.0541995,1,North Atlantic Ocean,5970.701595,94,tuna_purse_seines
17.98333333,0,210.7596691,0,North Pacific Ocean,3790.161382,94,tuna_purse_seines
12.43333333,0,180.8223107,1,South Pacific Ocean,2248.224062,94,tuna_purse_seines
12.25,0,229.4803809,0,North Pacific Ocean,2811.134666,91,tuna_purse_seines
19.3,0,31.46091844,0,South Pacific Ocean,607.1957259,94,tuna_purse_seines
14.68333333,0,47.82441476,1,North Atlantic Ocean,702.2218232,98,tuna_purse_seines
13.3,0,45.43545931,0,North Pacific Ocean,604.2916088,94,tuna_purse_seines
41.66666667,0,329.6794222,1,South Pacific Ocean,13736.64259,94,tuna_purse_seines
12.21666667,0,202.7510481,1,North Atlantic Ocean,2476.941972,94,tuna_purse_seines
174.9333333,0,995.6784252,0,South Atlantic Ocean,174177.3458,94,tuna_purse_seines
14.11666667,0,30.82751536,0,North Pacific Ocean,435.1817586,94,tuna_purse_seines
139.2166667,0,647.2253128,1,South Pacific Ocean,90104.55065,94,tuna_purse_seines
15.78333333,0,211.1844235,1,North Atlantic Ocean,3333.19415,94,tuna_purse_seines
30.01666667,0,654.4102318,0,South Pacific Ocean,19643.21379,94,tuna_purse_seines
12.63333333,0,268.1628014,1,North Pacific Ocean,3387.790057,94,tuna_purse_seines
147.05,0,2216.040536,1,North Pacific Ocean,325868.7608,91,tuna_purse_seines
59.61666667,0,1303.467066,1,South Pacific Ocean,77708.36159,94,tuna_purse_seines
35.86666667,0,643.0248867,1,South Pacific Ocean,23063.15927,91,tuna_purse_seines
14.6,0,111.4628757,1,Bismarck Sea,1627.357985,94,tuna_purse_seines
1454.5,0,777.2846819,1,North Pacific Ocean,1130560.57,94,tuna_purse_seines
148.4333333,0,1344.17331,1,North Pacific Ocean,199520.1249,94,tuna_purse_seines
15.78333333,0,319.5883924,1,South Pacific Ocean,5044.170126,91,tuna_purse_seines
47.83333333,0,77.87168577,1,South Atlantic Ocean,3724.862302,94,tuna_purse_seines
120.5166667,0,91.7574567,1,South Pacific Ocean,11058.30283,94,tuna_purse_seines
337.65,0,1846.691193,1,South Pacific Ocean,623535.2813,94,tuna_purse_seines
86.4,0,1177.937839,0,South Atlantic Ocean,101773.8293,94,tuna_purse_seines
301.6666667,0,408.9369942,1,North Pacific Ocean,123362.6599,94,tuna_purse_seines
226.6,0,1208.89603,0,South Atlantic Ocean,273935.8404,94,tuna_purse_seines
492.5166667,0,1096.667005,1,Indian Ocean,540126.7778,91,tuna_purse_seines
15.33333333,0,130.8384129,1,South Pacific Ocean,2006.188997,98,tuna_purse_seines
151.3666667,1,1525.038289,0,North Atlantic Ocean,230839.9624,94,tuna_purse_seines
39.43333333,0,238.1954491,1,South Pacific Ocean,9392.840542,91,tuna_purse_seines
16.9,0,288.1281797,1,South Pacific Ocean,4869.366237,91,tuna_purse_seines
145.9166667,0,1684.520468,1,North Pacific Ocean,245799.6117,94,tuna_purse_seines
19.7,0,417.8328482,1,South Atlantic Ocean,8231.30711,94,tuna_purse_seines
589.0333333,1,2681.648624,1,South Atlantic Ocean,1579580.428,94,tuna_purse_seines
62.51666667,0,493.4638061,1,North Pacific Ocean,30849.71228,94,tuna_purse_seines
287.1,0,387.225779,1,South Pacific Ocean,111172.5212,94,tuna_purse_seines
17.48333333,0,29.37132717,0,South Pacific Ocean,513.5087033,94,tuna_purse_seines
181.9833333,0,160.4714602,1,Gulf of Guinea,29203.13123,98,tuna_purse_seines
16.88333333,0,8.464158203,1,South Pacific Ocean,142.9032043,94,tuna_purse_seines
12.88333333,0,221.1844169,0,North Atlantic Ocean,2849.59257,94,tuna_purse_seines
70.58333333,0,1705.016058,0,North Pacific Ocean,120345.7168,91,tuna_purse_seines
1100.35,0,3130.948781,0,South Pacific Ocean,3445139.491,94,tuna_purse_seines
15.71666667,0,379.6082077,0,South Pacific Ocean,5966.175666,91,tuna_purse_seines
19.76666667,0,384.3036475,0,North Atlantic Ocean,7596.4021,94,tuna_purse_seines
23.7,0,135.5634271,0,South Pacific Ocean,3212.853222,98,tuna_purse_seines
524.5833333,0,745.892809,0,North Atlantic Ocean,391282.936,94,tuna_purse_seines
360.7333333,1,179.2364209,0,South Atlantic Ocean,64656.55156,94,tuna_purse_seines
30.53333333,0,201.2031717,1,South Pacific Ocean,6143.403509,98,tuna_purse_seines
69.33333333,1,798.8134337,0,South Atlantic Ocean,55384.39807,94,tuna_purse_seines
58.88333333,0,1129.343508,1,Indian Ocean,66499.51023,94,tuna_purse_seines
12.3,0,27.86317728,0,South Pacific Ocean,342.7170805,94,tuna_purse_seines
43.11666667,0,123.1410622,1,North Pacific Ocean,5309.432132,98,tuna_purse_seines
12.36666667,0,81.30940753,1,North Pacific Ocean,1005.52634,98,tuna_purse_seines
214.3166667,0,1183.852767,1,South Pacific Ocean,253719.3789,94,tuna_purse_seines
73.23333333,0,391.4034825,1,Bismarck Sea,28663.7817,94,tuna_purse_seines
66.68333333,0,328.4119393,1,South Pacific Ocean,21899.60282,94,tuna_purse_seines
97.71666667,0,1064.698999,1,North Pacific Ocean,104038.8372,98,tuna_purse_seines
22.08333333,0,255.3414785,1,North Pacific Ocean,5638.790983,98,tuna_purse_seines
195.1166667,0,913.9327138,1,North Pacific Ocean,178323.5047,89,tuna_purse_seines
1357.316667,0,93.51550015,1,North Pacific Ocean,126930.147,94,tuna_purse_seines
84.38333333,0,780.0843367,0,North Pacific Ocean,65826.11661,94,tuna_purse_seines
730.0333333,0,577.9784556,1,South Pacific Ocean,421943.5385,94,tuna_purse_seines
839.3666667,0,1427.827506,0,South Pacific Ocean,1198470.814,98,tuna_purse_seines
61.11666667,0,587.0561077,1,North Pacific Ocean,35878.91245,94,tuna_purse_seines
13.76666667,0,17.14890694,1,North Pacific Ocean,236.0832856,94,tuna_purse_seines
122.9,0,805.9998026,1,North Pacific Ocean,99057.37574,98,tuna_purse_seines
52.1,0,1079.853233,0,North Atlantic Ocean,56260.35344,94,tuna_purse_seines
229.7333333,0,1578.35028,1,South Pacific Ocean,362599.6709,98,tuna_purse_seines
21.9,0,35.49062372,1,South Pacific Ocean,777.2446595,98,tuna_purse_seines
127.8333333,0,339.1645338,1,North Pacific Ocean,43356.53289,91,tuna_purse_seines
432.3166667,0,4856.104147,0,South Pacific Ocean,2099374.758,98,tuna_purse_seines
14.2,0,268.1657107,1,South Pacific Ocean,3807.953092,94,tuna_purse_seines
32.08333333,0,47.46614043,0,North Pacific Ocean,1522.872005,94,tuna_purse_seines
51.03333333,0,430.9851496,1,North Pacific Ocean,21994.6088,98,tuna_purse_seines
219.5166667,0,2567.967484,1,North Pacific Ocean,563711.6623,94,tuna_purse_seines
330.9,0,2089.986285,0,North Atlantic Ocean,691576.4617,94,tuna_purse_seines
21.91666667,0,236.7019873,1,South Atlantic Ocean,5187.718556,94,tuna_purse_seines
18.93333333,0,302.5681567,0,South Pacific Ocean,5728.623766,94,tuna_purse_seines
207.4833333,0,203.6273997,0,South Atlantic Ocean,42249.29164,98,tuna_purse_seines
48.03333333,0,701.4612041,1,North Pacific Ocean,33693.51983,100,tuna_purse_seines
59.65,0,1026.465502,1,North Pacific Ocean,61228.66719,94,tuna_purse_seines
25.65,0,435.9659225,1,Indian Ocean,11182.52591,98,tuna_purse_seines
12.78333333,0,67.87369061,0,Indian Ocean,867.6520114,91,tuna_purse_seines
24.61666667,0,93.45587273,0,South Pacific Ocean,2300.572067,91,tuna_purse_seines
35.08333333,0,13.82585915,1,South Pacific Ocean,485.0572251,100,tuna_purse_seines
17.65,0,267.0992805,0,North Pacific Ocean,4714.302301,94,tuna_purse_seines
193.75,0,129.1439558,1,North Atlantic Ocean,25021.64144,94,tuna_purse_seines
19.96666667,0,370.5699343,1,North Pacific Ocean,7399.046356,94,tuna_purse_seines
365.7833333,0,704.1898689,0,North Pacific Ocean,257580.9175,94,tuna_purse_seines
70.63333333,0,890.4597187,1,North Pacific Ocean,62896.13813,94,tuna_purse_seines
45.03333333,0,57.16650723,1,Solomon Sea,2574.398375,89,tuna_purse_seines
40.83333333,0,424.838064,1,South Pacific Ocean,17347.55428,91,tuna_purse_seines
73.18333333,0,1503.79206,1,South Pacific Ocean,110052.5156,94,tuna_purse_seines
57.3,0,125.1847672,1,South Pacific Ocean,7173.087161,94,tuna_purse_seines
25.78333333,0,518.1657483,1,North Pacific Ocean,13360.04021,98,tuna_purse_seines
22.91666667,0,121.5875363,1,North Atlantic Ocean,2786.381041,94,tuna_purse_seines
1033.983333,0,655.9901255,1,North Pacific Ocean,678282.8564,94,tuna_purse_seines
83.51666667,0,308.3430476,1,North Pacific Ocean,25751.78353,94,tuna_purse_seines
23.93333333,0,438.6561086,1,South Pacific Ocean,10498.50286,89,other_purse_seines
28.56666667,0,572.9682761,0,South Pacific Ocean,16367.79376,91,tuna_purse_seines
50.18333333,0,826.1320201,1,South Pacific Ocean,41458.05854,94,tuna_purse_seines
13.11666667,0,21.36779845,1,South Pacific Ocean,280.2742897,91,tuna_purse_seines
73.75,0,276.1737125,0,North Pacific Ocean,20367.8113,98,tuna_purse_seines
16.76666667,0,222.4105322,1,South Pacific Ocean,3729.083257,91,tuna_purse_seines
17.46666667,0,86.17178199,0,North Pacific Ocean,1505.133792,94,tuna_purse_seines
436.4833333,0,1143.661611,1,North Pacific Ocean,499189.2321,94,tuna_purse_seines
28.78333333,0,195.6594825,1,North Pacific Ocean,5631.732104,89,tuna_purse_seines
121.0166667,0,2635.139887,1,Arabian Sea,318895.8454,94,tuna_purse_seines
16.8,0,307.3260453,0,South Pacific Ocean,5163.077561,91,tuna_purse_seines
74,0,1013.426543,0,South Pacific Ocean,74993.56418,91,tuna_purse_seines
131.7333333,0,1654.85835,1,South Pacific Ocean,218000.0066,91,tuna_purse_seines
15.18333333,0,258.7565804,0,North Pacific Ocean,3928.787412,94,tuna_purse_seines
14.23333333,0,234.5419555,0,South Pacific Ocean,3338.313833,94,tuna_purse_seines
31.16666667,0,161.8282041,1,North Pacific Ocean,5043.645695,98,tuna_purse_seines
45,0,884.329278,1,North Atlantic Ocean,39794.81751,98,tuna_purse_seines
372.9333333,0,113.2691554,1,North Atlantic Ocean,42241.84368,94,tuna_purse_seines
37.35,0,113.8657223,0,North Pacific Ocean,4252.884728,94,tuna_purse_seines
582.35,0,216.6844008,1,North Pacific Ocean,126186.1608,94,tuna_purse_seines
14.25,0,339.6969973,1,North Pacific Ocean,4840.682212,94,tuna_purse_seines
13.26666667,0,146.2578609,0,South Atlantic Ocean,1940.354288,94,tuna_purse_seines
206.8833333,0,787.9110629,0,South Atlantic Ocean,163005.667,94,tuna_purse_seines
51.95,0,832.1120237,1,North Pacific Ocean,43228.21963,91,tuna_purse_seines
83.45,0,559.9362275,1,South Pacific Ocean,46726.67818,94,tuna_purse_seines
15.7,0,11.55717818,1,South Pacific Ocean,181.4476974,94,tuna_purse_seines
15.16666667,0,248.5102559,1,Gulf of Guinea,3769.072215,94,tuna_purse_seines
20.66666667,0,41.85937924,1,South Pacific Ocean,865.0938378,91,tuna_purse_seines
375.05,0,64.12114438,0,North Pacific Ocean,24048.6352,94,tuna_purse_seines
357.0666667,0,1762.775685,0,South Pacific Ocean,629428.438,98,tuna_purse_seines
34.33333333,0,33.93277661,0,South Pacific Ocean,1165.02533,94,tuna_purse_seines
146.15,0,327.1723886,1,North Atlantic Ocean,47816.24459,94,tuna_purse_seines
457.85,0,4676.577005,0,North Pacific Ocean,2141170.782,91,tuna_purse_seines
16.03333333,0,16.02752571,1,North Pacific Ocean,256.9746622,98,tuna_purse_seines
44.86666667,0,428.026744,1,North Pacific Ocean,19204.13325,98,tuna_purse_seines
59.81666667,0,462.8269664,0,North Pacific Ocean,27684.76638,98,tuna_purse_seines
32.63333333,0,509.9965901,0,North Pacific Ocean,16642.88872,91,tuna_purse_seines
35.38333333,0,699.6978957,1,North Pacific Ocean,24757.64387,98,tuna_purse_seines
31.96666667,0,140.7825847,1,South Pacific Ocean,4500.349958,94,tuna_purse_seines
12.16666667,0,59.38989488,1,South Pacific Ocean,722.5770546,94,tuna_purse_seines
15.18333333,0,153.8713967,1,North Atlantic Ocean,2336.280706,94,tuna_purse_seines
69.88333333,0,186.780886,1,North Atlantic Ocean,13052.87092,98,tuna_purse_seines
300.6333333,0,3288.979695,0,South Pacific Ocean,988776.9289,98,tuna_purse_seines
12.33333333,0,129.5532799,0,North Pacific Ocean,1597.823785,94,tuna_purse_seines
395.3,0,1021.822468,1,South Pacific Ocean,403926.4216,94,tuna_purse_seines
20.93333333,0,465.0570746,1,North Pacific Ocean,9735.19476,91,tuna_purse_seines
12.56666667,0,149.4633558,1,Solomon Sea,1878.256172,88,tuna_purse_seines
40.53333333,0,479.5993192,1,North Pacific Ocean,19439.75907,94,tuna_purse_seines
348.6,0,1474.621134,1,North Pacific Ocean,514052.9273,94,tuna_purse_seines
94.45,1,1447.496336,1,South Atlantic Ocean,136716.0289,94,tuna_purse_seines
13.36666667,0,227.3724388,0,South Pacific Ocean,3039.211599,94,tuna_purse_seines
59.7,0,551.7936356,0,South Pacific Ocean,32942.08005,94,tuna_purse_seines
55.83333333,0,120.8878953,1,South Pacific Ocean,6749.574154,91,tuna_purse_seines
79.48333333,0,724.321086,0,North Atlantic Ocean,57571.45432,94,tuna_purse_seines
173.1666667,0,451.019026,0,Indian Ocean,78101.46135,94,tuna_purse_seines
15.88333333,0,129.9411677,1,North Atlantic Ocean,2063.89888,94,tuna_purse_seines
196.5166667,0,439.159656,1,North Atlantic Ocean,86302.19175,94,tuna_purse_seines
33.9,0,674.4443854,1,South Pacific Ocean,22863.66467,94,tuna_purse_seines
32.58333333,0,95.48887739,0,Indian Ocean,3111.345921,94,tuna_purse_seines
180.8666667,0,248.4170713,1,North Atlantic Ocean,44930.36764,94,tuna_purse_seines
12.26666667,0,316.8988988,1,South Pacific Ocean,3887.29316,94,tuna_purse_seines
81.56666667,0,400.4945247,1,South Pacific Ocean,32667.0034,91,tuna_purse_seines
274.2,0,1068.675132,1,North Atlantic Ocean,293030.7212,98,tuna_purse_seines
66.01666667,0,700.6108252,0,Arabian Sea,46251.99131,91,tuna_purse_seines
17.31666667,0,206.4963394,1,North Atlantic Ocean,3575.828278,94,tuna_purse_seines
60.7,0,102.9695445,1,South Pacific Ocean,6250.251351,91,tuna_purse_seines
15.91666667,0,62.56807976,1,South Pacific Ocean,995.8752697,98,tuna_purse_seines
39.13333333,0,340.851859,1,South Pacific Ocean,13338.66941,100,tuna_purse_seines
729.75,0,1119.137112,0,North Atlantic Ocean,816690.3075,94,tuna_purse_seines
49.3,0,67.41000324,1,Mozambique Channel,3323.31316,98,tuna_purse_seines
40.91666667,0,742.7430797,0,South Pacific Ocean,30390.57101,98,tuna_purse_seines
26.06666667,0,96.87643986,1,South Pacific Ocean,2525.245866,94,tuna_purse_seines
27.73333333,0,292.0841917,0,South Pacific Ocean,8100.468249,94,tuna_purse_seines
30.81666667,0,427.0657623,0,South Pacific Ocean,13160.74324,91,tuna_purse_seines
813.2166667,0,3682.069513,0,North Pacific Ocean,2994320.296,94,tuna_purse_seines
14.33333333,0,162.1079918,1,North Atlantic Ocean,2323.547882,94,tuna_purse_seines
57.26666667,0,913.473916,0,South Atlantic Ocean,52311.60626,94,tuna_purse_seines
38.28333333,0,69.40424829,1,North Pacific Ocean,2657.025972,94,tuna_purse_seines
18.48333333,0,54.59983896,1,North Pacific Ocean,1009.187023,98,tuna_purse_seines
14.35,0,263.3349532,1,North Atlantic Ocean,3778.856578,94,tuna_purse_seines
134.5833333,0,1302.111357,0,North Atlantic Ocean,175242.4868,94,tuna_purse_seines
15.48333333,0,344.4660798,0,North Atlantic Ocean,5333.483134,94,tuna_purse_seines
74.21666667,0,303.2414206,0,North Atlantic Ocean,22505.56743,94,tuna_purse_seines
70.46666667,0,106.1788156,0,North Pacific Ocean,7482.067206,94,tuna_purse_seines
341.1333333,0,876.6350914,1,South Pacific Ocean,299049.4508,91,tuna_purse_seines
252.0666667,0,462.4603588,0,North Pacific Ocean,116570.8411,94,tuna_purse_seines
18.56666667,0,294.3737207,0,South Pacific Ocean,5465.538749,94,tuna_purse_seines
177.8333333,0,300.3816502,0,Indian Ocean,53417.87012,94,tuna_purse_seines
15.53333333,0,49.56354348,1,North Atlantic Ocean,769.8870419,94,tuna_purse_seines
471.4666667,0,1760.473262,0,South Atlantic Ocean,830004.4606,98,tuna_purse_seines
15.7,0,33.60037803,1,South Pacific Ocean,527.5259351,91,tuna_purse_seines
1076.6,0,401.3865669,1,South Pacific Ocean,432132.7779,94,tuna_purse_seines
118.9166667,0,359.7510973,1,North Atlantic Ocean,42780.40133,94,tuna_purse_seines
197.7166667,0,428.6818992,1,North Pacific Ocean,84757.55618,89,tuna_purse_seines
50.6,0,279.5711609,1,South Pacific Ocean,14146.30074,94,tuna_purse_seines
69.2,0,1433.104897,0,North Pacific Ocean,99170.85887,98,tuna_purse_seines
40.53333333,0,57.61349559,0,South Pacific Ocean,2335.267021,94,tuna_purse_seines
14.58333333,0,74.62721871,1,South Pacific Ocean,1088.313606,94,tuna_purse_seines
14.88333333,0,40.33780031,1,North Pacific Ocean,600.3609278,91,tuna_purse_seines
12.23333333,0,6.766077766,0,North Pacific Ocean,82.77168465,94,tuna_purse_seines
421.1,0,1149.877722,0,North Atlantic Ocean,484213.5087,94,tuna_purse_seines
12.13333333,0,322.9260775,0,North Atlantic Ocean,3918.169739,94,tuna_purse_seines
41.5,0,681.8991019,1,North Atlantic Ocean,28298.81273,98,tuna_purse_seines
20.75,0,373.6909114,0,South Pacific Ocean,7754.086412,94,tuna_purse_seines
43.46666667,0,258.6441,0,South Pacific Ocean,11242.39688,91,tuna_purse_seines
72.01666667,0,25.8921693,1,South Pacific Ocean,1864.667726,91,tuna_purse_seines
38.03333333,0,476.4867698,1,North Atlantic Ocean,18122.38014,94,tuna_purse_seines
58.06666667,0,273.6251051,1,North Pacific Ocean,15888.49777,98,tuna_purse_seines
15.38333333,0,349.2212111,0,South Pacific Ocean,5372.186296,91,tuna_purse_seines
18.85,0,64.60101547,1,South Pacific Ocean,1217.729142,91,tuna_purse_seines
18.51666667,0,308.0654065,0,South Pacific Ocean,5704.344445,94,tuna_purse_seines
56.5,0,825.9640132,1,Gulf of Guinea,46666.96675,91,tuna_purse_seines
29.91666667,0,549.426947,1,Gulf of Guinea,16437.02283,94,tuna_purse_seines
470.9833333,0,557.1152345,1,Indian Ocean,262391.9902,98,tuna_purse_seines
13.56666667,0,326.3046584,1,South Pacific Ocean,4426.866533,94,tuna_purse_seines
12.43333333,0,199.6877916,1,North Atlantic Ocean,2482.784875,94,tuna_purse_seines
20.43333333,0,30.25244296,1,North Pacific Ocean,618.158251,94,tuna_purse_seines
153.05,0,389.904508,1,North Pacific Ocean,59674.88495,94,tuna_purse_seines
769.6333333,0,117.8201372,0,North Pacific Ocean,90678.30492,98,tuna_purse_seines
57.58333333,0,672.6023403,0,Indian Ocean,38730.68476,94,tuna_purse_seines
56.51666667,0,613.9324614,0,North Atlantic Ocean,34697.41628,94,tuna_purse_seines
908.05,0,353.4469817,1,Indian Ocean,320947.5317,94,tuna_purse_seines
195.2333333,0,737.318758,1,South Pacific Ocean,143949.1988,94,tuna_purse_seines
18.78333333,0,49.45487515,1,South Pacific Ocean,928.9274047,94,tuna_purse_seines
703.4666667,0,2047.689456,0,South Pacific Ocean,1440481.276,94,tuna_purse_seines
14.23333333,0,77.66635602,1,North Atlantic Ocean,1105.451134,94,tuna_purse_seines
104.45,0,1345.799355,1,North Atlantic Ocean,140568.7426,94,tuna_purse_seines
153.45,0,2721.39627,0,North Pacific Ocean,417598.2576,98,tuna_purse_seines
27.23333333,0,157.5331879,1,South Pacific Ocean,4290.153817,88,tuna_purse_seines
300.9166667,0,248.8920889,0,North Atlantic Ocean,74895.77776,94,tuna_purse_seines
179.65,0,116.1823899,0,North Atlantic Ocean,20872.16635,91,tuna_purse_seines
26.56666667,0,35.69551737,1,South Pacific Ocean,948.3109116,94,tuna_purse_seines
124.9833333,0,108.1537783,1,North Atlantic Ocean,13517.41972,94,tuna_purse_seines
29.3,0,451.2041094,0,South Pacific Ocean,13220.28041,94,tuna_purse_seines
89.15,0,783.5955199,1,South Pacific Ocean,69857.5406,89,tuna_purse_seines
208.7666667,0,599.7838685,1,North Pacific Ocean,125214.879,94,tuna_purse_seines
12.53333333,0,194.9318807,0,North Atlantic Ocean,2443.146237,98,tuna_purse_seines
134.7833333,0,398.169954,1,Indian Ocean,53666.67362,94,tuna_purse_seines
57.06666667,0,92.2966178,0,North Pacific Ocean,5267.060323,94,tuna_purse_seines
155.1833333,0,1212.216055,0,North Atlantic Ocean,188115.7281,98,tuna_purse_seines
26.73333333,0,105.0802297,1,South Pacific Ocean,2809.144807,94,tuna_purse_seines
68.05,0,32.51487971,0,North Atlantic Ocean,2212.637564,94,tuna_purse_seines
13.46666667,0,90.45126032,1,North Pacific Ocean,1218.076973,98,tuna_purse_seines
231.9333333,0,444.1656428,1,North Atlantic Ocean,103016.8181,98,tuna_purse_seines
13.21666667,0,22.04704504,1,Indian Ocean,291.3884454,94,tuna_purse_seines
720.5833333,0,270.3926535,1,South Pacific Ocean,194840.4396,98,tuna_purse_seines
13.53333333,0,128.5935218,1,Indian Ocean,1740.298995,94,tuna_purse_seines
46.6,0,316.840879,1,South Pacific Ocean,14764.78496,94,tuna_purse_seines
52.65,0,113.4723705,1,South Pacific Ocean,5974.320307,94,tuna_purse_seines
113.9166667,0,2410.266508,1,Philippine Sea,274569.5265,94,tuna_purse_seines
72.95,0,1746.600455,1,South Pacific Ocean,127414.5032,94,tuna_purse_seines
355.5666667,0,956.7596128,1,South Pacific Ocean,340191.8264,89,tuna_purse_seines
65,0,496.5675055,1,South Pacific Ocean,32276.88786,91,tuna_purse_seines
368.9333333,0,822.528413,1,Indian Ocean,303458.1491,98,tuna_purse_seines
13.96666667,0,66.92755121,1,South Pacific Ocean,934.7547988,94,tuna_purse_seines
358.1333333,0,557.9308432,1,South Pacific Ocean,199813.6326,94,tuna_purse_seines
48.3,0,60.94560119,0,South Pacific Ocean,2943.672537,98,tuna_purse_seines
12.73333333,0,11.42167837,1,North Atlantic Ocean,145.4360379,94,tuna_purse_seines
27.31666667,0,105.5476041,1,North Atlantic Ocean,2883.208719,94,tuna_purse_seines
55.51666667,0,1094.489312,0,North Atlantic Ocean,60762.39831,94,tuna_purse_seines
19.35,0,30.02215105,1,South Pacific Ocean,580.9286228,91,tuna_purse_seines
18.85,0,30.21836078,0,South Pacific Ocean,569.6161007,94,tuna_purse_seines
12.31666667,0,57.25156557,1,South Pacific Ocean,705.1484495,91,tuna_purse_seines
127.3666667,0,1772.015653,0,North Pacific Ocean,225695.7271,98,tuna_purse_seines
20.4,0,37.04411626,1,South Pacific Ocean,755.6999717,98,tuna_purse_seines
880.15,0,1137.73083,1,North Atlantic Ocean,1001373.79,91,tuna_purse_seines
29.5,0,64.536776,1,South Pacific Ocean,1903.834892,94,tuna_purse_seines
13.1,0,312.9711521,1,South Pacific Ocean,4099.922093,94,tuna_purse_seines
72.55,0,956.0996463,1,North Pacific Ocean,69365.02934,91,tuna_purse_seines
1006.133333,0,204.0029491,0,South Pacific Ocean,205254.1671,94,tuna_purse_seines
12.15,0,196.6249321,1,North Atlantic Ocean,2388.992925,91,tuna_purse_seines
14.26666667,0,280.7586013,0,South Pacific Ocean,4005.489379,94,tuna_purse_seines
26.75,0,572.7842078,1,South Pacific Ocean,15321.97756,94,tuna_purse_seines
21.21666667,0,348.5546018,0,South Pacific Ocean,7395.166803,91,tuna_purse_seines
14.88333333,0,213.7264717,0,North Atlantic Ocean,3180.96232,94,tuna_purse_seines
200.7333333,0,732.6087552,1,North Atlantic Ocean,147058.9974,94,tuna_purse_seines
13.06666667,0,103.0661925,1,South Pacific Ocean,1346.731582,94,tuna_purse_seines
13.05,0,1.072209427,1,North Pacific Ocean,13.99233302,98,tuna_purse_seines
13.66666667,0,84.814781,1,Indian Ocean,1159.135341,94,tuna_purse_seines
106.65,0,496.6545842,1,North Pacific Ocean,52968.2114,91,tuna_purse_seines
29.06666667,0,112.068019,0,North Pacific Ocean,3257.443753,91,tuna_purse_seines
181.55,0,785.7997307,1,South Pacific Ocean,142661.9411,94,tuna_purse_seines
91.41666667,0,57.95740575,1,North Pacific Ocean,5298.272843,91,tuna_purse_seines
51.23333333,0,799.3463678,0,North Atlantic Ocean,40953.17891,94,tuna_purse_seines
30.8,0,541.035026,1,North Atlantic Ocean,16663.8788,98,tuna_purse_seines
84.13333333,0,821.6748969,0,South Atlantic Ocean,69130.24799,94,tuna_purse_seines
355.85,0,1840.963429,1,Indian Ocean,655106.8362,94,tuna_purse_seines
61.58333333,0,46.71920695,1,North Pacific Ocean,2877.124495,94,tuna_purse_seines
110.35,0,679.5210815,1,South Pacific Ocean,74985.15134,94,tuna_purse_seines
19.75,0,386.0643441,0,North Pacific Ocean,7624.770796,91,tuna_purse_seines
87.93333333,0,1030.129465,0,North Atlantic Ocean,90582.71762,98,tuna_purse_seines
13.2,0,73.6376359,0,South Atlantic Ocean,972.0167939,91,tuna_purse_seines
63.65,0,570.8057054,0,North Pacific Ocean,36331.78315,94,tuna_purse_seines
280.15,0,415.7513455,0,North Pacific Ocean,116472.7394,94,tuna_purse_seines
553.4333333,0,1159.315356,0,South Atlantic Ocean,641603.7618,94,tuna_purse_seines
29.13333333,0,628.710244,0,North Atlantic Ocean,18316.42511,94,tuna_purse_seines
769.2166667,0,409.6433729,1,Indian Ocean,315104.5098,94,tuna_purse_seines
35.43333333,0,93.10791063,0,North Pacific Ocean,3299.123633,98,tuna_purse_seines
18.35,0,56.78164359,1,South Pacific Ocean,1041.94316,94,tuna_purse_seines
54.6,0,14.98085697,0,North Atlantic Ocean,817.9547906,94,tuna_purse_seines
21.83333333,0,90.62817187,0,North Pacific Ocean,1978.715086,98,tuna_purse_seines
13.96666667,0,356.2559099,0,North Pacific Ocean,4975.707543,91,tuna_purse_seines
59.65,0,631.2470681,0,North Pacific Ocean,37653.88761,94,tuna_purse_seines
126.9166667,0,1738.251944,1,Indian Ocean,220613.1426,94,tuna_purse_seines
175.8833333,0,2184.453627,1,South Pacific Ocean,384208.9854,91,tuna_purse_seines
15.08333333,0,359.2800881,0,South Atlantic Ocean,5419.141328,98,tuna_purse_seines
