mmsi,score,flag,gear type,vessel type
440823000,94.54137,KOR,tuna_purse_seines,Fishing
440882000,89.839066,KOR,tuna_purse_seines,Fishing
441472000,98.627975,KOR,tuna_purse_seines,Fishing
441807000,94.54137,KOR,tuna_purse_seines,Fishing
510069000,98.627975,FSM,tuna_purse_seines,Fishing
510080000,98.627975,FSM,tuna_purse_seines,Fishing
529440000,94.54137,KIR,tuna_purse_seines,Fishing
533111749,98.627975,MYS,tuna_purse_seines,Fishing
538060008,98.627975,MHL,tuna_purse_seines,Fishing
538060016,94.54137,MHL,tuna_purse_seines,Fishing
548044500,94.54137,PHL,tuna_purse_seines,Fishing
548487100,94.54137,PHL,tuna_purse_seines,Fishing
548927000,91.84959,PHL,tuna_purse_seines,Fishing
553111698,94.54137,PNG,tuna_purse_seines,Fishing
553111734,98.627975,PNG,tuna_purse_seines,Fishing
553111735,94.54137,PNG,tuna_purse_seines,Fishing
553111740,94.54137,PNG,tuna_purse_seines,Fishing
553111744,94.54137,PNG,tuna_purse_seines,Fishing
553111750,94.54137,PNG,tuna_purse_seines,Fishing
553111761,98.627975,PNG,tuna_purse_seines,Fishing
627073000,98.627975,GHA,tuna_purse_seines,Fishing
627997000,94.54137,GHA,tuna_purse_seines,Fishing
635017000,98.627975,ATF,tuna_purse_seines,Fishing
645373000,98.627975,MUS,tuna_purse_seines,Fishing
660001800,94.54137,REU,tuna_purse_seines,Fishing
664572000,94.54137,SYC,tuna_purse_seines,Fishing
730017000,94.54137,COL,tuna_purse_seines,Fishing
730018000,94.54137,COL,tuna_purse_seines,Fishing
735057587,94.54137,ECU,tuna_purse_seines,Fishing
735057651,94.54137,ECU,tuna_purse_seines,Fishing
735059025,98.627975,ECU,tuna_purse_seines,Fishing
760001090,89.839066,PER,tuna_purse_seines,Fishing
760011677,94.54137,PER,tuna_purse_seines,Fishing
774559424,98.627975,other,tuna_purse_seines,Fishing
775610060,98.627975,VEN,tuna_purse_seines,Fishing
775626000,98.627975,VEN,tuna_purse_seines,Fishing
775627000,91.84959,VEN,tuna_purse_seines,Fishing
224103000,94.54137,ESP,tuna_purse_seines,Fishing
338013000,94.54137,USA,tuna_purse_seines,Fishing
345080023,94.54137,MEX,tuna_purse_seines,Fishing
345080028,94.54137,MEX,tuna_purse_seines,Fishing
345220001,94.54137,MEX,tuna_purse_seines,Fishing
359001000,94.54137,SLV,tuna_purse_seines,Fishing
359002000,98.627975,SLV,tuna_purse_seines,Fishing
367133000,98.627975,USA,tuna_purse_seines,Fishing
370432000,98.627975,PAN,tuna_purse_seines,Fishing
371696000,91.84959,PAN,tuna_purse_seines,Fishing
412217989,94.54137,CHN,tuna_purse_seines,Fishing
412421011,88.2337,CHN,purse_seines,Fishing
422573000,94.54137,IRN,tuna_purse_seines,Fishing
440450000,91.84959,KOR,tuna_purse_seines,Fishing
440822000,94.54137,KOR,tuna_purse_seines,Fishing
441066000,94.54137,KOR,tuna_purse_seines,Fishing
441446000,91.84959,KOR,tuna_purse_seines,Fishing
441734000,91.84959,KOR,tuna_purse_seines,Fishing
510070000,94.54137,FSM,tuna_purse_seines,Fishing
518100665,94.54137,COK,tuna_purse_seines,Fishing
529783000,94.54137,KIR,tuna_purse_seines,Fishing
538060004,94.54137,MHL,tuna_purse_seines,Fishing
538060021,94.54137,MHL,tuna_purse_seines,Fishing
544115120,98.627975,NRU,tuna_purse_seines,Fishing
548163100,91.84959,PHL,tuna_purse_seines,Fishing
553111638,94.54137,PNG,tuna_purse_seines,Fishing
627071000,94.54137,GHA,tuna_purse_seines,Fishing
627994000,98.627975,GHA,tuna_purse_seines,Fishing
664579000,98.627975,SYC,tuna_purse_seines,Fishing
730014000,91.84959,COL,tuna_purse_seines,Fishing
730019000,94.54137,COL,tuna_purse_seines,Fishing
730051000,94.54137,COL,tuna_purse_seines,Fishing
730052000,94.54137,COL,tuna_purse_seines,Fishing
735057642,94.54137,ECU,tuna_purse_seines,Fishing
735058003,98.627975,ECU,tuna_purse_seines,Fishing
735058912,98.627975,ECU,tuna_purse_seines,Fishing
226240000,94.54137,FRA,tuna_purse_seines,Fishing
338285000,98.627975,USA,tuna_purse_seines,Fishing
345080010,94.54137,MEX,tuna_purse_seines,Fishing
345080031,98.627975,MEX,tuna_purse_seines,Fishing
367084000,98.627975,USA,tuna_purse_seines,Fishing
371775000,98.627975,PAN,tuna_purse_seines,Fishing
412421008,89.839066,CHN,tuna_purse_seines,Fishing
416247900,91.84959,TWN,tuna_purse_seines,Fishing
416898000,94.54137,TWN,tuna_purse_seines,Fishing
431511000,94.54137,JPN,tuna_purse_seines,Fishing
431670000,88.2337,JPN,tuna_purse_seines,Fishing
432872000,94.54137,JPN,tuna_purse_seines,Fishing
441489000,98.627975,KOR,fishing,Fishing
444000124,94.54137,other,tuna_purse_seines,Fishing
510056000,98.627975,FSM,tuna_purse_seines,Fishing
510060000,98.627975,FSM,tuna_purse_seines,Fishing
510086000,98.627975,FSM,tuna_purse_seines,Fishing
512012000,98.627975,NZL,tuna_purse_seines,Fishing
529435000,94.54137,KIR,tuna_purse_seines,Fishing
529729000,98.627975,KIR,tuna_purse_seines,Fishing
548057500,94.54137,PHL,tuna_purse_seines,Fishing
548058500,94.54137,PHL,tuna_purse_seines,Fishing
553111788,89.839066,PNG,tuna_purse_seines,Fishing
663147000,98.627975,SEN,tuna_purse_seines,Fishing
735057638,94.54137,ECU,tuna_purse_seines,Fishing
735057841,94.54137,ECU,tuna_purse_seines,Fishing
735059598,94.54137,ECU,tuna_purse_seines,Fishing
775610000,94.54137,VEN,tuna_purse_seines,Fishing
345080029,98.627975,MEX,tuna_purse_seines,Fishing
366878000,94.54137,USA,tuna_purse_seines,Fishing
367463000,94.54137,USA,tuna_purse_seines,Fishing
367738980,98.627975,USA,tuna_purse_seines,Fishing
416247600,91.84959,TWN,tuna_purse_seines,Fishing
431310000,94.54137,JPN,tuna_purse_seines,Fishing
510068000,94.54137,FSM,tuna_purse_seines,Fishing
510073000,94.54137,FSM,tuna_purse_seines,Fishing
529686000,98.627975,KIR,tuna_purse_seines,Fishing
553111754,98.627975,PNG,tuna_purse_seines,Fishing
572975210,98.627975,TUV,tuna_purse_seines,Fishing
619002000,94.54137,CIV,tuna_purse_seines,Fishing
730016000,91.84959,COL,tuna_purse_seines,Fishing
735057564,98.627975,ECU,tuna_purse_seines,Fishing
735057662,94.54137,ECU,tuna_purse_seines,Fishing
735058829,94.54137,ECU,tuna_purse_seines,Fishing
775612000,98.627975,VEN,tuna_purse_seines,Fishing
111111919,98.627975,other,tuna_purse_seines,Fishing
367318980,94.54137,USA,tuna_purse_seines,Fishing
367340920,98.627975,USA,tuna_purse_seines,Fishing
367344000,98.627975,USA,tuna_purse_seines,Fishing
371789000,98.627975,PAN,tuna_purse_seines,Fishing
422223000,91.84959,IRN,tuna_purse_seines,Fishing
431100030,98.627975,JPN,tuna_purse_seines,Fishing
431155000,94.54137,JPN,tuna_purse_seines,Fishing
431679000,98.627975,JPN,tuna_purse_seines,Fishing
510076000,91.84959,FSM,tuna_purse_seines,Fishing
510084000,98.627975,FSM,tuna_purse_seines,Fishing
544118120,98.627975,NRU,tuna_purse_seines,Fishing
548799200,91.84959,PHL,tuna_purse_seines,Fishing
553111643,98.627975,PNG,tuna_purse_seines,Fishing
553111756,94.54137,PNG,tuna_purse_seines,Fishing
553111777,91.84959,PNG,tuna_purse_seines,Fishing
627996000,98.627975,GHA,tuna_purse_seines,Fishing
664268000,94.54137,SYC,tuna_purse_seines,Fishing
775616000,94.54137,VEN,tuna_purse_seines,Fishing
775629000,98.627975,VEN,tuna_purse_seines,Fishing
224523000,94.54137,ESP,tuna_purse_seines,Fishing
416004000,91.84959,TWN,tuna_purse_seines,Fishing
416242900,94.54137,TWN,tuna_purse_seines,Fishing
440233000,98.627975,KOR,tuna_purse_seines,Fishing
548760000,94.54137,PHL,tuna_purse_seines,Fishing
553111857,94.54137,PNG,tuna_purse_seines,Fishing
735058843,98.627975,ECU,tuna_purse_seines,Fishing
735058907,94.54137,ECU,tuna_purse_seines,Fishing
259109000,98.627975,NOR,tuna_purse_seines,Fishing
345080035,98.627975,MEX,tuna_purse_seines,Fishing
366903000,91.84959,USA,tuna_purse_seines,Fishing
367640000,98.627975,USA,tuna_purse_seines,Fishing
412926000,98.627975,CHN,tuna_purse_seines,Fishing
431308000,91.84959,JPN,tuna_purse_seines,Fishing
538060015,98.627975,MHL,tuna_purse_seines,Fishing
548645200,91.84959,PHL,tuna_purse_seines,Fishing
548954200,94.54137,PHL,tuna_purse_seines,Fishing
557009300,98.627975,SLB,tuna_purse_seines,Fishing
760038087,94.54137,PER,tuna_purse_seines,Fishing
775602000,98.627975,VEN,tuna_purse_seines,Fishing
338539000,94.54137,USA,tuna_purse_seines,Fishing
353770000,98.627975,PAN,tuna_purse_seines,Fishing
367666000,98.627975,USA,tuna_purse_seines,Fishing
373825000,91.84959,PAN,fishing,Fishing
432948000,98.627975,JPN,tuna_purse_seines,Fishing
544112120,94.54137,NRU,tuna_purse_seines,Fishing
577262000,98.627975,VUT,tuna_purse_seines,Fishing
645524000,98.627975,MUS,tuna_purse_seines,Fishing
664576000,98.627975,SYC,fishing,Fishing
345140003,98.627975,MEX,tuna_purse_seines,Fishing
368489000,98.627975,USA,tuna_purse_seines,Fishing
548225100,89.839066,PHL,tuna_purse_seines,Fishing
548227100,94.54137,PHL,tuna_purse_seines,Fishing
663225000,98.627975,SEN,tuna_purse_seines,Fishing
663226000,91.84959,SEN,tuna_purse_seines,Fishing
664271000,98.627975,SYC,tuna_purse_seines,Fishing
224088000,94.54137,ESP,tuna_purse_seines,Fishing
345080026,98.627975,MEX,tuna_purse_seines,Fishing
351813000,94.54137,PAN,tuna_purse_seines,Fishing
367333000,91.84959,USA,tuna_purse_seines,Fishing
510077000,98.627975,FSM,tuna_purse_seines,Fishing
544101120,94.54137,NRU,tuna_purse_seines,Fishing
553111712,91.84959,PNG,tuna_purse_seines,Fishing
553111759,98.627975,PNG,tuna_purse_seines,Fishing
663141000,94.54137,SEN,tuna_purse_seines,Fishing
730059000,94.54137,COL,tuna_purse_seines,Fishing
367794880,94.54137,USA,tuna_purse_seines,Fishing
440110827,98.627975,KOR,tuna_purse_seines,Fishing
544113120,94.54137,NRU,tuna_purse_seines,Fishing
553111751,98.627975,PNG,tuna_purse_seines,Fishing
345080098,98.627975,MEX,tuna_purse_seines,Fishing
538060020,94.54137,MHL,tuna_purse_seines,Fishing
660005100,94.54137,REU,tuna_purse_seines,Fishing
416574000,98.627975,TWN,tuna_purse_seines,Fishing
735057538,94.54137,ECU,tuna_purse_seines,Fishing
345080032,98.627975,MEX,tuna_purse_seines,Fishing
345140018,94.54137,MEX,tuna_purse_seines,Fishing
345900418,94.54137,MEX,tuna_purse_seines,Fishing
431501404,98.627975,JPN,tuna_purse_seines,Fishing
432410000,94.54137,JPN,tuna_purse_seines,Fishing
432726000,94.54137,JPN,tuna_purse_seines,Fishing
529469000,98.627975,KIR,tuna_purse_seines,Fishing
529676000,94.54137,KIR,tuna_purse_seines,Fishing
627250000,98.627975,GHA,tuna_purse_seines,Fishing
760001080,94.54137,PER,tuna_purse_seines,Fishing
431399000,94.54137,JPN,tuna_purse_seines,Fishing
303137000,98.627975,USA,tuna_purse_seines,Fishing
422348000,89.839066,IRN,tuna_purse_seines,Fishing
432845000,94.54137,JPN,tuna_purse_seines,Fishing
730015000,91.84959,COL,tuna_purse_seines,Fishing
760013012,89.839066,PER,other_purse_seines,Fishing
431001280,94.54137,JPN,tuna_purse_seines,Fishing
544114120,94.54137,NRU,tuna_purse_seines,Fishing
338712000,94.54137,USA,tuna_purse_seines,Fishing
773000,94.54137,other,tuna_purse_seines,Fishing
349052425,91.84959,other,tuna_purse_seines,Fishing
422224000,91.84959,IRN,tuna_purse_seines,Fishing
432635000,94.54137,JPN,tuna_purse_seines,Fishing
9105773,98.627975,other,drifting_longlines,Fishing
98346636,98.627975,other,drifting_longlines,Fishing
130903529,98.627975,other,drifting_longlines,Fishing
146190011,91.84959,other,drifting_longlines,Fishing
176100000,91.84959,other,drifting_longlines,Fishing
200015987,94.54137,other,drifting_longlines,Fishing
200021416,98.627975,other,drifting_longlines,Fishing
200023437,94.54137,other,drifting_longlines,Fishing
201601323,98.627975,ALB,drifting_longlines,Fishing
201941909,132.24861,ALB,drifting_longlines,Fishing
204211000,94.54137,PRT,drifting_longlines,Fishing
204268000,98.627975,PRT,drifting_longlines,Fishing
204819000,91.84959,PRT,drifting_longlines,Fishing
204856000,94.54137,PRT,drifting_longlines,Fishing
205615410,91.84959,BEL,drifting_longlines,Fishing
224015550,94.54137,ESP,drifting_longlines,Fishing
224016530,94.54137,ESP,drifting_longlines,Fishing
224016930,91.84959,ESP,drifting_longlines,Fishing
224017000,94.54137,ESP,drifting_longlines,Fishing
224020890,91.84959,ESP,drifting_longlines,Fishing
224029760,98.627975,ESP,drifting_longlines,Fishing
224048150,94.54137,ESP,drifting_longlines,Fishing
224049860,94.54137,ESP,drifting_longlines,Fishing
224076000,94.54137,ESP,drifting_longlines,Fishing
224081430,91.84959,ESP,drifting_longlines,Fishing
224084640,94.54137,ESP,drifting_longlines,Fishing
224085000,94.54137,ESP,drifting_longlines,Fishing
224098420,89.839066,ESP,drifting_longlines,Fishing
224101940,94.54137,ESP,drifting_longlines,Fishing
224118000,98.627975,ESP,drifting_longlines,Fishing
224120000,94.54137,ESP,drifting_longlines,Fishing
224122000,94.54137,ESP,drifting_longlines,Fishing
224140000,89.839066,ESP,drifting_longlines,Fishing
224155950,91.84959,ESP,drifting_longlines,Fishing
224156000,98.627975,ESP,drifting_longlines,Fishing
224170000,94.54137,ESP,drifting_longlines,Fishing
224196000,98.627975,ESP,drifting_longlines,Fishing
224250000,94.54137,ESP,drifting_longlines,Fishing
224253000,94.54137,ESP,drifting_longlines,Fishing
224267000,94.54137,ESP,drifting_longlines,Fishing
224306000,98.627975,ESP,drifting_longlines,Fishing
224335000,91.84959,ESP,drifting_longlines,Fishing
224366000,94.54137,ESP,drifting_longlines,Fishing
224371000,98.627975,ESP,drifting_longlines,Fishing
224392000,98.627975,ESP,drifting_longlines,Fishing
224456000,91.84959,ESP,drifting_longlines,Fishing
224459000,94.54137,ESP,drifting_longlines,Fishing
224544160,94.54137,ESP,drifting_longlines,Fishing
224581000,89.839066,ESP,drifting_longlines,Fishing
224591000,94.54137,ESP,drifting_longlines,Fishing
224900000,91.84959,ESP,drifting_longlines,Fishing
224918000,91.84959,ESP,drifting_longlines,Fishing
224933000,91.84959,ESP,drifting_longlines,Fishing
224987000,91.84959,ESP,drifting_longlines,Fishing
224992000,91.84959,ESP,drifting_longlines,Fishing
225374000,91.84959,ESP,drifting_longlines,Fishing
228966000,98.627975,FRA,drifting_longlines,Fishing
232011479,94.54137,GBR,drifting_longlines,Fishing
235006880,94.54137,GBR,drifting_longlines,Fishing
255501000,94.54137,PRT,drifting_longlines,Fishing
263408380,91.84959,PRT,drifting_longlines,Fishing
263413870,94.54137,PRT,drifting_longlines,Fishing
263415290,94.54137,PRT,drifting_longlines,Fishing
263427750,91.84959,PRT,drifting_longlines,Fishing
263582000,94.54137,PRT,drifting_longlines,Fishing
303114000,94.54137,USA,drifting_longlines,Fishing
303174000,98.627975,USA,drifting_longlines,Fishing
316002590,89.839066,CAN,drifting_longlines,Fishing
366135000,98.627975,USA,drifting_longlines,Fishing
366909880,98.627975,USA,drifting_longlines,Fishing
366920620,94.54137,USA,drifting_longlines,Fishing
366939000,98.627975,USA,drifting_longlines,Fishing
367018980,98.627975,USA,drifting_longlines,Fishing
367128410,98.627975,USA,drifting_longlines,Fishing
367131270,91.84959,USA,drifting_longlines,Fishing
367135280,98.627975,USA,drifting_longlines,Fishing
367150430,98.627975,USA,drifting_longlines,Fishing
367151660,94.54137,USA,drifting_longlines,Fishing
367161340,94.54137,USA,drifting_longlines,Fishing
367320820,94.54137,USA,drifting_longlines,Fishing
367330610,91.84959,USA,drifting_longlines,Fishing
367338850,98.627975,USA,drifting_longlines,Fishing
367343000,98.627975,USA,drifting_longlines,Fishing
367370380,94.54137,USA,drifting_longlines,Fishing
367373170,94.54137,USA,drifting_longlines,Fishing
367439590,98.627975,USA,drifting_longlines,Fishing
367442640,98.627975,USA,drifting_longlines,Fishing
367467330,94.54137,USA,drifting_longlines,Fishing
367479170,94.54137,USA,drifting_longlines,Fishing
367485680,94.54137,USA,drifting_longlines,Fishing
367568960,98.627975,USA,drifting_longlines,Fishing
367590390,91.84959,USA,drifting_longlines,Fishing
367598710,98.627975,USA,drifting_longlines,Fishing
367601630,94.54137,USA,drifting_longlines,Fishing
367667630,89.839066,USA,drifting_longlines,Fishing
367707290,94.54137,USA,drifting_longlines,Fishing
367711550,94.54137,USA,drifting_longlines,Fishing
367719270,94.54137,USA,drifting_longlines,Fishing
367743820,88.2337,USA,drifting_longlines,Fishing
367762610,98.627975,USA,drifting_longlines,Fishing
368000007,9.379908,other,fishing,Fishing
368001140,98.627975,USA,drifting_longlines,Fishing
368013310,91.84959,USA,drifting_longlines,Fishing
368027840,98.627975,USA,drifting_longlines,Fishing
368070780,94.54137,USA,drifting_longlines,Fishing
368144000,98.627975,USA,drifting_longlines,Fishing
369188000,89.839066,USA,drifting_longlines,Fishing
369189000,98.627975,USA,drifting_longlines,Fishing
372702000,91.84959,PAN,drifting_longlines,Fishing
377907277,98.627975,VCT,drifting_longlines,Fishing
412200115,94.54137,CHN,drifting_longlines,Fishing
412201815,94.54137,CHN,drifting_longlines,Fishing
412201816,98.627975,CHN,drifting_longlines,Fishing
412205130,98.627975,CHN,drifting_longlines,Fishing
412205520,94.54137,CHN,drifting_longlines,Fishing
412270059,91.84959,CHN,drifting_longlines,Fishing
412320026,94.54137,CHN,drifting_longlines,Fishing
412322630,94.54137,CHN,drifting_longlines,Fishing
412326858,91.84959,CHN,drifting_longlines,Fishing
412326862,94.54137,CHN,drifting_longlines,Fishing
412326875,91.84959,CHN,drifting_longlines,Fishing
412326876,91.84959,CHN,drifting_longlines,Fishing
412326894,98.627975,CHN,drifting_longlines,Fishing
412326895,98.627975,CHN,drifting_longlines,Fishing
412326901,98.627975,CHN,drifting_longlines,Fishing
412326902,98.627975,CHN,drifting_longlines,Fishing
412326904,98.627975,CHN,drifting_longlines,Fishing
412326906,94.54137,CHN,drifting_longlines,Fishing
412326971,89.839066,CHN,drifting_longlines,Fishing
412328724,94.54137,CHN,drifting_longlines,Fishing
412328725,94.54137,CHN,drifting_longlines,Fishing
412328728,91.84959,CHN,drifting_longlines,Fishing
412328755,98.627975,CHN,drifting_longlines,Fishing
412328759,98.627975,CHN,drifting_longlines,Fishing
412328798,98.627975,CHN,drifting_longlines,Fishing
412329402,91.84959,CHN,drifting_longlines,Fishing
412329403,89.839066,CHN,drifting_longlines,Fishing
412329405,94.54137,CHN,drifting_longlines,Fishing
412329407,94.54137,CHN,drifting_longlines,Fishing
412329408,94.54137,CHN,drifting_longlines,Fishing
412329409,94.54137,CHN,drifting_longlines,Fishing
412329411,94.54137,CHN,drifting_longlines,Fishing
412329418,91.84959,CHN,drifting_longlines,Fishing
412329421,94.54137,CHN,drifting_longlines,Fishing
412329422,94.54137,CHN,drifting_longlines,Fishing
412329425,94.54137,CHN,drifting_longlines,Fishing
412329428,98.627975,CHN,drifting_longlines,Fishing
412329459,94.54137,CHN,drifting_longlines,Fishing
412329557,91.84959,CHN,drifting_longlines,Fishing
412330102,88.2337,CHN,drifting_longlines,Fishing
412330103,88.2337,CHN,drifting_longlines,Fishing
412330104,89.839066,CHN,drifting_longlines,Fishing
412330105,98.627975,CHN,drifting_longlines,Fishing
412331009,94.54137,CHN,drifting_longlines,Fishing
412331026,94.54137,CHN,drifting_longlines,Fishing
412331028,88.2337,CHN,drifting_longlines,Fishing
412331033,91.84959,CHN,drifting_longlines,Fishing
412331063,98.627975,CHN,drifting_longlines,Fishing
412331064,94.54137,CHN,drifting_longlines,Fishing
412331102,98.627975,CHN,drifting_longlines,Fishing
412331104,94.54137,CHN,drifting_longlines,Fishing
412344586,94.54137,CHN,drifting_longlines,Fishing
412354265,89.839066,CHN,drifting_longlines,Fishing
412354267,89.839066,CHN,drifting_longlines,Fishing
412370007,89.839066,CHN,drifting_longlines,Fishing
412371197,94.54137,CHN,drifting_longlines,Fishing
412371198,94.54137,CHN,drifting_longlines,Fishing
412371206,98.627975,CHN,drifting_longlines,Fishing
412371207,98.627975,CHN,drifting_longlines,Fishing
412371208,94.54137,CHN,drifting_longlines,Fishing
412420237,91.84959,CHN,drifting_longlines,Fishing
412420433,91.84959,CHN,drifting_longlines,Fishing
412420796,91.84959,CHN,drifting_longlines,Fishing
412420814,91.84959,CHN,drifting_longlines,Fishing
412420851,88.2337,CHN,drifting_longlines,Fishing
412420944,89.839066,CHN,drifting_longlines,Fishing
412420946,88.2337,CHN,drifting_longlines,Fishing
412421081,94.54137,CHN,drifting_longlines,Fishing
412421091,94.54137,CHN,drifting_longlines,Fishing
412440011,88.2337,CHN,drifting_longlines,Fishing
412440035,91.84959,CHN,drifting_longlines,Fishing
412440046,86.89728,CHN,drifting_longlines,Fishing
412440233,86.89728,CHN,drifting_longlines,Fishing
412440561,91.84959,CHN,drifting_longlines,Fishing
412440563,91.84959,CHN,drifting_longlines,Fishing
412440578,91.84959,CHN,drifting_longlines,Fishing
412460003,86.89728,CHN,drifting_longlines,Fishing
412460005,88.2337,CHN,drifting_longlines,Fishing
412460074,88.2337,CHN,drifting_longlines,Fishing
412460084,89.839066,CHN,drifting_longlines,Fishing
412460112,89.839066,CHN,drifting_longlines,Fishing
412460116,88.2337,CHN,drifting_longlines,Fishing
412460296,94.54137,CHN,drifting_longlines,Fishing
412482975,94.54137,CHN,drifting_longlines,Fishing
412482983,94.54137,CHN,drifting_longlines,Fishing
412483615,91.84959,CHN,drifting_longlines,Fishing
412500157,98.627975,CHN,drifting_longlines,Fishing
412549002,89.839066,CHN,drifting_longlines,Fishing
412549008,91.84959,CHN,drifting_longlines,Fishing
412676430,89.839066,CHN,drifting_longlines,Fishing
412678036,89.839066,CHN,drifting_longlines,Fishing
412685210,98.627975,CHN,drifting_longlines,Fishing
412685220,94.54137,CHN,drifting_longlines,Fishing
412687120,98.627975,CHN,drifting_longlines,Fishing
412687150,98.627975,CHN,drifting_longlines,Fishing
412691540,94.54137,CHN,drifting_longlines,Fishing
412691550,94.54137,CHN,drifting_longlines,Fishing
412693340,91.84959,CHN,drifting_longlines,Fishing
412694640,88.2337,CHN,drifting_longlines,Fishing
412695680,91.84959,CHN,drifting_longlines,Fishing
412695710,91.84959,CHN,drifting_longlines,Fishing
412695770,98.627975,CHN,drifting_longlines,Fishing
412699460,94.54137,CHN,drifting_longlines,Fishing
412985000,89.839066,CHN,drifting_longlines,Fishing
413204940,94.54137,CHN,drifting_longlines,Fishing
413226868,98.627975,CHN,drifting_longlines,Fishing
413300480,91.84959,CHN,drifting_longlines,Fishing
413321670,94.54137,CHN,drifting_longlines,Fishing
413322690,94.54137,CHN,drifting_longlines,Fishing
413322760,94.54137,CHN,drifting_longlines,Fishing
413328727,91.84959,CHN,drifting_longlines,Fishing
413341000,94.54137,CHN,drifting_longlines,Fishing
413345000,98.627975,CHN,drifting_longlines,Fishing
413462010,98.627975,CHN,drifting_longlines,Fishing
416000013,86.89728,TWN,drifting_longlines,Fishing
416000029,91.84959,TWN,drifting_longlines,Fishing
416000146,91.84959,TWN,drifting_longlines,Fishing
416000154,91.84959,TWN,drifting_longlines,Fishing
416000247,91.84959,TWN,drifting_longlines,Fishing
416000257,98.627975,TWN,drifting_longlines,Fishing
416000265,91.84959,TWN,drifting_longlines,Fishing
416000301,91.84959,TWN,drifting_longlines,Fishing
416000477,89.839066,TWN,drifting_longlines,Fishing
416000652,89.839066,TWN,drifting_longlines,Fishing
416000738,91.84959,TWN,drifting_longlines,Fishing
416000784,88.2337,TWN,drifting_longlines,Fishing
416000795,91.84959,TWN,drifting_longlines,Fishing
416000974,91.84959,TWN,drifting_longlines,Fishing
416001344,88.2337,TWN,drifting_longlines,Fishing
416001451,88.2337,TWN,drifting_longlines,Fishing
416001461,91.84959,TWN,drifting_longlines,Fishing
416001519,88.2337,TWN,drifting_longlines,Fishing
416001567,91.84959,TWN,drifting_longlines,Fishing
416001619,89.839066,TWN,drifting_longlines,Fishing
416002039,91.84959,TWN,drifting_longlines,Fishing
416002105,89.839066,TWN,drifting_longlines,Fishing
416002142,89.839066,TWN,drifting_longlines,Fishing
416002178,85.75247,TWN,drifting_longlines,Fishing
416002195,91.84959,TWN,drifting_longlines,Fishing
416002196,89.839066,TWN,drifting_longlines,Fishing
416002232,83.06069,TWN,drifting_longlines,Fishing
416002261,98.627975,TWN,drifting_longlines,Fishing
416002324,89.839066,TWN,drifting_longlines,Fishing
416002328,91.84959,TWN,drifting_longlines,Fishing
416002447,94.54137,TWN,drifting_longlines,Fishing
416002469,94.54137,TWN,drifting_longlines,Fishing
416002499,98.627975,TWN,drifting_longlines,Fishing
416002526,88.2337,TWN,drifting_longlines,Fishing
416002527,91.84959,TWN,drifting_longlines,Fishing
416002568,89.839066,TWN,drifting_longlines,Fishing
416002569,91.84959,TWN,drifting_longlines,Fishing
416002591,94.54137,TWN,drifting_longlines,Fishing
416002596,98.627975,TWN,drifting_longlines,Fishing
416002604,89.839066,TWN,drifting_longlines,Fishing
416002718,91.84959,TWN,drifting_longlines,Fishing
416002766,88.2337,TWN,drifting_longlines,Fishing
416002767,91.84959,TWN,drifting_longlines,Fishing
416002768,91.84959,TWN,drifting_longlines,Fishing
416002779,86.89728,TWN,drifting_longlines,Fishing
416002858,91.84959,TWN,drifting_longlines,Fishing
416002896,89.839066,TWN,drifting_longlines,Fishing
416003105,91.84959,TWN,drifting_longlines,Fishing
416003113,89.839066,TWN,drifting_longlines,Fishing
416003149,98.627975,TWN,drifting_longlines,Fishing
416003192,91.84959,TWN,drifting_longlines,Fishing
416003272,89.839066,TWN,drifting_longlines,Fishing
416003463,91.84959,TWN,drifting_longlines,Fishing
416003484,83.86136,TWN,drifting_longlines,Fishing
416003496,91.84959,TWN,drifting_longlines,Fishing
416003724,88.2337,TWN,drifting_longlines,Fishing
416003874,94.54137,TWN,drifting_longlines,Fishing
416003928,91.84959,TWN,drifting_longlines,Fishing
416004168,85.75247,TWN,drifting_longlines,Fishing
416004214,91.84959,TWN,drifting_longlines,Fishing
416004236,85.75247,TWN,drifting_longlines,Fishing
416004242,98.627975,TWN,drifting_longlines,Fishing
416004248,91.84959,TWN,drifting_longlines,Fishing
416004279,88.2337,TWN,drifting_longlines,Fishing
416004299,91.84959,TWN,drifting_longlines,Fishing
416004421,91.84959,TWN,drifting_longlines,Fishing
416004427,94.54137,TWN,drifting_longlines,Fishing
416004502,107.158264,TWN,drifting_longlines,Fishing
416004507,91.84959,TWN,drifting_longlines,Fishing
416004566,98.627975,TWN,drifting_longlines,Fishing
416004718,94.54137,TWN,drifting_longlines,Fishing
416004759,88.2337,TWN,drifting_longlines,Fishing
416004773,91.84959,TWN,drifting_longlines,Fishing
416004790,94.54137,TWN,drifting_longlines,Fishing
416004937,98.627975,TWN,drifting_longlines,Fishing
416005188,98.627975,TWN,drifting_longlines,Fishing
416005233,98.627975,TWN,drifting_longlines,Fishing
416005261,91.84959,TWN,drifting_longlines,Fishing
416005500,91.84959,TWN,drifting_longlines,Fishing
416005540,98.627975,TWN,drifting_longlines,Fishing
416008600,94.54137,TWN,drifting_longlines,Fishing
416008800,91.84959,TWN,drifting_longlines,Fishing
416015700,91.84959,TWN,drifting_longlines,Fishing
416035900,91.84959,TWN,drifting_longlines,Fishing
416036600,94.54137,TWN,drifting_longlines,Fishing
416037900,91.84959,TWN,drifting_longlines,Fishing
