vessel_class,gap_hours,iuu_caught,spherical_distances,eez_check,Ocean List New whose false were in OG
drifting_longlines,28.23333333,0,25.37372446,1,pacific
drifting_longlines,20.35,0,41.76127256,1,pacific
drifting_longlines,12.21666667,0,56.33090733,1,pacific
drifting_longlines,13.36666667,0,117.1097042,0,pacific
drifting_longlines,12.8,0,17.79831144,1,pacific
drifting_longlines,87.51666667,0,173.8300104,1,pacific
drifting_longlines,17.88333333,0,21.22143827,0,pacific
drifting_longlines,14,0,172.2902683,1,indian
drifting_longlines,19.13333333,0,55.61059306,0,indian
drifting_longlines,12.51666667,0,11.92038056,0,indian
drifting_longlines,17.16666667,0,18.93510842,1,indian
drifting_longlines,12.41666667,0,31.96276426,0,indian
drifting_longlines,18.66666667,0,78.08662647,0,indian
drifting_longlines,12.71666667,0,23.48400018,1,indian
drifting_longlines,17.55,0,11.53479465,0,indian
drifting_longlines,19.36666667,0,68.69214848,1,indian
drifting_longlines,22.65,0,7.619978374,0,atlantic
drifting_longlines,15.06666667,0,211.6520674,0,pacific
drifting_longlines,76.21666667,0,72.36994592,0,pacific
drifting_longlines,39.48333333,0,63.1577329,0,pacific
drifting_longlines,22.7,0,14.9750393,0,pacific
drifting_longlines,17.01666667,0,3.811492396,0,pacific
drifting_longlines,14.15,0,31.38560738,0,pacific
drifting_longlines,22.7,0,165.5802782,0,pacific
drifting_longlines,46.9,0,643.8811348,0,pacific
drifting_longlines,17.38333333,0,67.79330422,0,pacific
drifting_longlines,19.15,0,49.79540948,0,pacific
drifting_longlines,76,0,974.5095737,0,pacific
drifting_longlines,25.96666667,0,43.25699417,0,pacific
drifting_longlines,16.36666667,0,16.99563767,0,pacific
drifting_longlines,168.9666667,0,49.65302595,0,pacific
drifting_longlines,23.65,0,229.4677933,0,pacific
drifting_longlines,33.81666667,0,36.93235951,0,pacific
drifting_longlines,13.15,0,9.883380078,0,pacific
drifting_longlines,228.6666667,0,2429.250044,0,pacific
drifting_longlines,17.8,0,149.6914499,0,pacific
drifting_longlines,13.93333333,0,98.74944818,0,pacific
drifting_longlines,15.55,0,40.20442378,0,pacific
drifting_longlines,23.6,0,103.4848997,0,pacific
drifting_longlines,12,0,42.71496459,1,pacific
drifting_longlines,30.73333333,0,92.38258019,0,pacific
drifting_longlines,13.83333333,0,77.04294393,0,pacific
drifting_longlines,12.61666667,0,52.05057469,1,pacific
drifting_longlines,13.25,0,207.9787069,1,pacific
drifting_longlines,12.8,0,45.88394712,1,pacific
drifting_longlines,26.9,0,377.572643,0,pacific
drifting_longlines,28.23333333,0,63.24197786,1,pacific
drifting_longlines,12.28333333,0,134.4546195,1,pacific
drifting_longlines,13.31666667,0,95.23376558,1,pacific
drifting_longlines,12.28333333,0,51.51730397,0,pacific
drifting_longlines,17.7,0,95.1773867,0,pacific
drifting_longlines,22.81666667,0,256.12053,1,pacific
drifting_longlines,19.76666667,0,30.89416461,0,indian
drifting_longlines,12.45,0,95.89399523,0,indian
drifting_longlines,24.86666667,0,25.27154694,1,indian
drifting_longlines,21.03333333,0,65.50856779,1,indian
drifting_longlines,19.05,0,58.3080329,0,indian
drifting_longlines,68.4,0,62.77728039,1,pacific
drifting_longlines,15.45,0,154.3734905,1,pacific
drifting_longlines,13.03333333,0,66.93304772,1,pacific
drifting_longlines,12.31666667,0,65.83463341,1,pacific
drifting_longlines,20.78333333,0,365.2124378,0,pacific
drifting_longlines,17,0,53.38845115,0,pacific
drifting_longlines,17.36666667,0,109.6131508,0,pacific
drifting_longlines,54.98333333,0,122.8915483,0,pacific
drifting_longlines,30.58333333,0,40.2865623,0,pacific
drifting_longlines,2348.733333,0,5828.366704,0,pacific
drifting_longlines,45.06666667,0,83.06366249,0,pacific
drifting_longlines,20.88333333,0,108.5332646,0,pacific
drifting_longlines,21.66666667,0,41.75798024,0,pacific
drifting_longlines,999.35,0,1504.977188,0,pacific
drifting_longlines,14.15,0,46.55397772,0,pacific
drifting_longlines,13.11666667,0,51.46420821,1,pacific
drifting_longlines,151.4833333,0,778.7393893,0,pacific
drifting_longlines,23.45,0,306.7749927,1,pacific
drifting_longlines,12.16666667,0,33.21869595,1,pacific
drifting_longlines,22.48333333,0,31.87951045,1,pacific
drifting_longlines,74.15,0,47.91444158,1,pacific
drifting_longlines,102.5666667,0,196.1988678,1,pacific
drifting_longlines,13.96666667,0,64.28994212,1,pacific
drifting_longlines,127.55,0,118.1142887,1,pacific
drifting_longlines,15.18333333,0,22.25242006,1,pacific
drifting_longlines,301.7,0,274.8134052,0,pacific
drifting_longlines,1119.1,0,4684.449207,0,pacific
drifting_longlines,17.88333333,0,75.48450071,0,indian
drifting_longlines,81.85,0,994.5475514,0,pacific
drifting_longlines,16.53333333,0,104.378353,0,pacific
drifting_longlines,23.93333333,0,160.7882909,0,pacific
drifting_longlines,31.1,0,156.2181574,0,pacific
drifting_longlines,12.01666667,0,80.87824324,1,pacific
drifting_longlines,12.06666667,0,22.22873552,0,indian
drifting_longlines,44.63333333,0,44.87359462,1,indian
drifting_longlines,31.75,0,98.76806039,1,pacific
drifting_longlines,25.2,0,23.17742648,1,pacific
drifting_longlines,65.48333333,0,74.3523954,0,pacific
drifting_longlines,18.98333333,0,22.75523236,0,atlantic
drifting_longlines,269.7166667,0,457.9782193,1,indian
drifting_longlines,15.93333333,0,68.95937061,1,pacific
drifting_longlines,13.65,0,64.15637492,1,pacific
drifting_longlines,19.35,0,31.37464667,1,pacific
drifting_longlines,19.23333333,0,10.55420172,1,pacific
drifting_longlines,16.88333333,0,16.74735429,0,pacific
drifting_longlines,17.58333333,0,31.01644971,0,pacific
drifting_longlines,33.15,0,119.0776337,0,pacific
drifting_longlines,335.2833333,0,555.4088589,1,pacific
drifting_longlines,123.5833333,0,178.1776647,1,pacific
drifting_longlines,15.23333333,0,62.92569079,1,pacific
drifting_longlines,32.01666667,0,92.02260866,1,pacific
drifting_longlines,13.55,0,67.41631818,1,pacific
drifting_longlines,14.06666667,0,153.3794437,0,pacific
drifting_longlines,16.6,0,60.9555762,0,pacific
drifting_longlines,577.2166667,0,50.64041346,1,indian
drifting_longlines,76.9,0,65.06271376,0,pacific
drifting_longlines,176.1166667,0,544.1104068,0,pacific
drifting_longlines,41.15,0,125.6461003,0,pacific
drifting_longlines,16.33333333,0,200.2105034,1,indian
drifting_longlines,23.61666667,0,11.63589727,0,pacific
drifting_longlines,114,0,151.0999925,0,pacific
drifting_longlines,22.48333333,0,89.25275908,0,indian
drifting_longlines,45.43333333,0,89.28235947,1,indian
drifting_longlines,14.23333333,0,52.18763418,0,indian
drifting_longlines,12.06666667,0,24.13128305,0,indian
drifting_longlines,13.6,0,71.18140491,0,pacific
drifting_longlines,30.83333333,0,115.1472655,0,indian
drifting_longlines,63.31666667,0,679.4777224,1,pacific
drifting_longlines,26.55,0,54.80982649,0,pacific
drifting_longlines,271.0166667,0,2491.019349,0,pacific
drifting_longlines,39.01666667,0,275.8673076,0,pacific
drifting_longlines,4495.816667,0,3109.931984,0,pacific
drifting_longlines,120.3833333,0,419.0339537,0,pacific
drifting_longlines,17.8,0,86.14030242,0,pacific
drifting_longlines,13.46666667,0,64.76323499,0,pacific
drifting_longlines,24.06666667,0,30.34691014,0,pacific
drifting_longlines,21.85,0,216.8455274,0,pacific
drifting_longlines,32.45,0,117.1761221,0,pacific
drifting_longlines,15.05,0,33.22542303,0,indian
drifting_longlines,16.91666667,0,205.9186361,0,indian
drifting_longlines,251.5166667,0,78.62050837,0,pacific
drifting_longlines,80.26666667,0,466.7088626,0,indian
drifting_longlines,223.95,0,1228.906231,0,indian
drifting_longlines,20.46666667,0,72.74718353,0,pacific
drifting_longlines,4107.033333,0,2149.864769,0,pacific
drifting_longlines,23.3,0,228.7317279,0,indian
drifting_longlines,130.2166667,0,148.0331871,1,indian
drifting_longlines,33.26666667,0,161.6117983,0,indian
drifting_longlines,34.83333333,0,194.5895161,0,pacific
drifting_longlines,18.53333333,0,57.31257834,0,pacific
drifting_longlines,29.63333333,0,81.18348622,0,pacific
drifting_longlines,12.41666667,0,28.81037755,0,pacific
drifting_longlines,44.55,1,143.042763,0,indian
drifting_longlines,20.18333333,0,204.1387491,0,indian
drifting_longlines,42.4,0,29.90925086,0,pacific
drifting_longlines,13.55,0,18.46973607,0,pacific
drifting_longlines,12.8,0,9.443872535,0,pacific
drifting_longlines,161.5166667,0,244.7727845,0,pacific
drifting_longlines,12.41666667,0,12.18352574,0,pacific
drifting_longlines,45.66666667,0,106.7502822,1,indian
drifting_longlines,14.15,0,54.20451179,0,pacific
drifting_longlines,344.7333333,0,208.0520397,0,pacific
drifting_longlines,25.33333333,0,10.06395064,0,pacific
drifting_longlines,13.75,0,7.881891532,0,pacific
drifting_longlines,23.98333333,0,139.0824378,0,pacific
drifting_longlines,849.9666667,0,3444.677599,1,pacific
drifting_longlines,73,0,36.63543285,0,pacific
drifting_longlines,16.96666667,0,221.7585553,0,indian
drifting_longlines,17.06666667,0,20.71399301,0,indian
drifting_longlines,12.68333333,0,17.67755701,1,pacific
drifting_longlines,12.35,0,31.82935639,0,pacific
drifting_longlines,15.05,0,66.68932476,0,pacific
drifting_longlines,20.98333333,0,32.42960035,1,indian
drifting_longlines,286,0,25.10480274,0,pacific
drifting_longlines,459.7833333,0,171.27753,0,pacific
drifting_longlines,647.3333333,0,633.6487522,0,pacific
drifting_longlines,22.08333333,0,13.19531933,0,pacific
drifting_longlines,138.9,0,219.4882985,0,indian
drifting_longlines,15.23333333,0,59.84689886,0,pacific
drifting_longlines,29.26666667,0,39.2033119,0,pacific
drifting_longlines,13.11666667,0,25.82346163,0,pacific
drifting_longlines,17.08333333,0,94.01671431,0,pacific
drifting_longlines,16.56666667,0,43.4119814,0,pacific
drifting_longlines,14.96666667,0,104.9725603,0,indian
drifting_longlines,21,0,30.74197874,0,pacific
drifting_longlines,105.2666667,0,64.88668341,0,pacific
drifting_longlines,33.31666667,0,11.64677373,0,pacific
drifting_longlines,13.33333333,0,56.00675575,0,pacific
drifting_longlines,15.18333333,0,115.275931,0,pacific
drifting_longlines,126.9166667,0,833.8811926,0,pacific
drifting_longlines,411.2833333,0,1425.669259,0,pacific
drifting_longlines,12.06666667,0,47.8571151,0,indian
drifting_longlines,59.33333333,0,79.80617566,0,pacific
drifting_longlines,2024.166667,0,2305.393853,1,pacific
drifting_longlines,27.06666667,0,314.9610687,1,pacific
drifting_longlines,12.11666667,0,132.0349776,1,pacific
drifting_longlines,108.85,0,150.2375624,0,pacific
drifting_longlines,21.01666667,0,39.20231852,0,indian
drifting_longlines,18.53333333,0,44.18672316,0,pacific
drifting_longlines,13.01666667,0,116.7049881,0,pacific
drifting_longlines,17.53333333,0,21.8985384,0,indian
drifting_longlines,23.13333333,0,328.9025033,0,indian
drifting_longlines,17.65,0,64.92757473,0,pacific
drifting_longlines,12.9,0,63.82735289,0,pacific
drifting_longlines,20.01666667,0,13.00409288,0,pacific
drifting_longlines,390.5333333,0,700.9249997,0,indian
drifting_longlines,21.58333333,0,30.69093751,0,pacific
drifting_longlines,183.4833333,0,147.3755121,0,pacific
drifting_longlines,47,0,6.039100165,0,pacific
drifting_longlines,89.65,0,858.4127483,1,indian
drifting_longlines,16.35,0,67.80467154,0,indian
drifting_longlines,24.15,0,31.51271027,0,indian
drifting_longlines,23.05,0,150.5292654,0,pacific
drifting_longlines,431.9166667,0,859.3028788,0,pacific
drifting_longlines,13.81666667,0,5.011941643,1,pacific
drifting_longlines,21.85,0,65.36419916,0,pacific
drifting_longlines,178.2666667,0,132.8957981,0,indian
drifting_longlines,16.91666667,0,73.76725839,1,indian
drifting_longlines,17.76666667,0,32.9354762,1,indian
drifting_longlines,124.1666667,0,198.6001479,0,pacific
drifting_longlines,43.46666667,0,84.60077778,1,indian
drifting_longlines,144.1166667,0,107.6020673,0,indian
drifting_longlines,22.23333333,0,25.01878137,0,indian
drifting_longlines,75.73333333,0,32.54729234,0,indian
drifting_longlines,14.25,0,74.22795342,0,indian
drifting_longlines,29.76666667,0,58.79947121,0,pacific
drifting_longlines,118.4,0,1779.072121,0,pacific
drifting_longlines,124.2833333,0,67.54093519,0,pacific
drifting_longlines,74.35,0,881.5624193,0,pacific
drifting_longlines,12.05,0,179.03236,0,indian
drifting_longlines,12.63333333,0,15.09501853,0,indian
drifting_longlines,20.1,0,264.1915544,0,indian
drifting_longlines,87.58333333,0,123.1126611,0,indian
drifting_longlines,285.2,0,1145.019075,0,indian
drifting_longlines,13,0,108.3240026,0,atlantic
drifting_longlines,499.25,0,304.9814118,0,pacific
drifting_longlines,12.25,0,22.09584365,1,pacific
drifting_longlines,29.16666667,0,51.65840135,0,atlantic
drifting_longlines,19.66666667,0,57.39183886,0,atlantic
drifting_longlines,25.95,0,40.09234783,0,pacific
drifting_longlines,17.26666667,0,48.0796124,0,pacific
drifting_longlines,433.3333333,0,385.9291656,0,atlantic
drifting_longlines,35.56666667,0,86.73370716,0,atlantic
drifting_longlines,65.03333333,0,65.65790616,0,atlantic
drifting_longlines,56.26666667,0,5.806935614,0,atlantic
drifting_longlines,391.5833333,0,2913.179076,0,atlantic
drifting_longlines,18.66666667,0,19.06970266,0,indian
drifting_longlines,484.1,0,1047.267406,0,pacific
drifting_longlines,132.1,0,877.5335437,0,pacific
drifting_longlines,13.08333333,0,166.6003123,0,atlantic
drifting_longlines,69.45,0,68.84395452,0,indian
drifting_longlines,81.21666667,0,48.55124252,0,indian
drifting_longlines,38.6,0,69.29443707,0,indian
drifting_longlines,35.78333333,0,56.85716907,0,atlantic
drifting_longlines,18.11666667,0,62.75962552,0,atlantic
drifting_longlines,21.25,0,2.808081924,0,atlantic
drifting_longlines,563.7333333,0,402.8555746,0,atlantic
drifting_longlines,18.06666667,0,87.04904215,0,atlantic
drifting_longlines,29.33333333,0,38.59632389,0,atlantic
drifting_longlines,13.78333333,0,202.7459513,0,atlantic
drifting_longlines,20.4,0,67.34191953,0,atlantic
drifting_longlines,133.9833333,0,28.04437947,0,atlantic
drifting_longlines,17.61666667,0,24.70039873,0,indian
drifting_longlines,16.8,0,221.7736377,1,pacific
drifting_longlines,82.68333333,0,45.81915782,0,pacific
drifting_longlines,30.98333333,0,165.8679062,0,pacific
drifting_longlines,364.4833333,0,888.8790145,0,pacific
drifting_longlines,12.16666667,0,45.54110942,0,indian
drifting_longlines,58.13333333,0,91.22635137,0,pacific
drifting_longlines,91.31666667,0,51.01884374,0,pacific
drifting_longlines,242.7166667,0,562.5328936,0,pacific
drifting_longlines,17.66666667,0,73.06585423,0,indian
drifting_longlines,25.76666667,0,382.0438757,0,indian
drifting_longlines,71.1,0,94.90200604,0,atlantic
drifting_longlines,26.16666667,0,14.13709344,0,pacific
drifting_longlines,19.45,0,53.69143539,0,indian
drifting_longlines,21.33333333,0,39.82421983,0,atlantic
drifting_longlines,22.45,0,375.5111467,0,atlantic
drifting_longlines,12.31666667,0,50.56509199,0,indian
drifting_longlines,12.01666667,0,8.404204058,0,indian
drifting_longlines,22.06666667,0,44.80595678,1,indian
drifting_longlines,30.86666667,0,313.6227326,1,indian
drifting_longlines,15.15,0,11.80533296,1,indian
drifting_longlines,73.88333333,0,174.5578384,0,indian
drifting_longlines,14.16666667,0,176.7516914,0,atlantic
drifting_longlines,16.78333333,0,120.1165088,0,pacific
drifting_longlines,39.48333333,0,132.1716389,0,indian
drifting_longlines,14.7,0,21.27861646,0,indian
drifting_longlines,17.01666667,0,5.688644352,1,pacific
drifting_longlines,48.58333333,0,71.72924601,0,pacific
drifting_longlines,56.55,0,131.8388196,0,pacific
drifting_longlines,42.53333333,0,132.1243165,0,pacific
drifting_longlines,50.5,0,485.8528276,0,pacific
drifting_longlines,53.53333333,0,277.999997,0,pacific
drifting_longlines,24.93333333,0,20.62395018,0,pacific
drifting_longlines,12.3,0,152.888741,1,pacific
drifting_longlines,25.18333333,0,175.8502799,0,indian
drifting_longlines,19.66666667,0,70.19554454,0,indian
drifting_longlines,33.3,0,27.26524896,0,indian
drifting_longlines,178.5333333,0,511.9393158,0,pacific
drifting_longlines,28.61666667,0,250.7106004,0,pacific
drifting_longlines,18.18333333,0,61.01882371,0,pacific
drifting_longlines,124.2833333,0,213.42673,0,pacific
drifting_longlines,19.35,0,40.31057761,0,pacific
drifting_longlines,43.45,0,83.11380034,0,pacific
drifting_longlines,12.48333333,0,22.86745022,1,pacific
drifting_longlines,12.48333333,0,29.46494994,0,pacific
drifting_longlines,14.28333333,0,20.74974084,0,pacific
drifting_longlines,17.85,0,107.4489577,0,pacific
drifting_longlines,13.26666667,0,29.68747342,0,pacific
drifting_longlines,291.8833333,0,31.67079815,1,pacific
drifting_longlines,264.7166667,0,221.5175568,1,pacific
drifting_longlines,16.06666667,0,2.406524615,0,pacific
drifting_longlines,17.36666667,0,45.41043843,0,indian
drifting_longlines,24.71666667,0,13.46202206,0,indian
drifting_longlines,13.55,0,62.63106712,0,indian
drifting_longlines,86.55,0,498.9762691,0,pacific
drifting_longlines,16.16666667,0,75.28956026,1,pacific
drifting_longlines,18.05,0,43.57591184,0,indian
drifting_longlines,21.8,0,43.45512316,0,indian
drifting_longlines,57.46666667,0,554.0879139,0,indian
drifting_longlines,14.21666667,0,42.83121972,0,indian
drifting_longlines,15.38333333,0,11.8824008,0,pacific
drifting_longlines,26.45,0,76.46676972,0,pacific
drifting_longlines,12.88333333,0,198.3445558,1,pacific
drifting_longlines,31.11666667,0,206.4254773,1,pacific
drifting_longlines,834.5,0,1243.80731,0,indian
drifting_longlines,13.86666667,0,17.1889919,0,indian
drifting_longlines,102.4833333,0,57.12215131,1,indian
drifting_longlines,42.58333333,0,321.8926703,0,indian
drifting_longlines,292.6,0,497.2248375,0,indian
drifting_longlines,24.76666667,0,17.77467148,0,atlantic
drifting_longlines,79.91666667,0,1277.983897,1,pacific
drifting_longlines,12.4,0,37.35868847,1,indian
drifting_longlines,24.83333333,0,30.10327438,0,atlantic
drifting_longlines,50.8,0,154.0397272,0,atlantic
drifting_longlines,27.03333333,0,396.09854,0,pacific
drifting_longlines,13.3,0,143.2243879,0,pacific
drifting_longlines,12.18333333,1,60.50930133,0,atlantic
drifting_longlines,26.15,0,391.6048868,0,indian
drifting_longlines,83.55,0,243.7756611,0,indian
drifting_longlines,12.76666667,0,10.14827727,0,indian
drifting_longlines,366.8166667,0,383.601125,0,indian
drifting_longlines,18.08333333,0,286.498553,0,atlantic
drifting_longlines,212.75,0,1829.467458,0,atlantic
drifting_longlines,1201.233333,0,3840.528807,0,indian
drifting_longlines,15.6,0,82.44745075,0,pacific
drifting_longlines,16.41666667,0,96.89115394,0,pacific
drifting_longlines,12.63333333,0,95.25253378,0,indian
drifting_longlines,93.4,0,130.798175,1,indian
drifting_longlines,22.68333333,0,285.7136045,1,indian
drifting_longlines,12.35,0,24.14926705,1,indian
drifting_longlines,156.95,0,453.6752455,0,indian
drifting_longlines,61.05,0,326.3416743,0,pacific
drifting_longlines,17.35,0,47.94768141,0,pacific
drifting_longlines,147.5666667,0,554.0381641,0,pacific
drifting_longlines,424.3333333,0,478.4782019,0,indian
drifting_longlines,13.8,0,263.105881,0,indian
drifting_longlines,12.41666667,0,14.44700307,0,indian
drifting_longlines,25.53333333,0,332.8838323,0,indian
drifting_longlines,17.35,0,9.650845408,0,atlantic
drifting_longlines,13.03333333,0,42.61303982,0,indian
drifting_longlines,12.05,0,70.62728829,0,atlantic
drifting_longlines,32.15,0,227.3937208,0,indian
drifting_longlines,31.15,0,39.5371786,0,indian
drifting_longlines,19.33333333,0,112.631847,0,indian
drifting_longlines,12.7,0,78.3080183,0,indian
drifting_longlines,73.73333333,0,695.2753093,1,indian
drifting_longlines,29.51666667,0,35.88924348,0,indian
drifting_longlines,13,0,12.6431777,0,indian
drifting_longlines,14.35,0,7.142769736,0,indian
drifting_longlines,21.51666667,0,43.69546674,0,indian
drifting_longlines,15.31666667,0,143.7113098,0,indian
drifting_longlines,15.81666667,0,65.10623422,0,indian
drifting_longlines,18.96666667,0,68.41893935,0,indian
drifting_longlines,13.4,0,94.88191168,0,indian
drifting_longlines,14.25,0,16.45994989,0,indian
drifting_longlines,16.78333333,0,163.4873753,0,indian
drifting_longlines,20.26666667,0,53.99794262,0,indian
drifting_longlines,15.56666667,0,213.6218071,0,indian
drifting_longlines,17.31666667,0,178.7576017,1,indian
drifting_longlines,17.08333333,0,23.69835729,0,indian
drifting_longlines,19.23333333,0,13.12578269,0,indian
drifting_longlines,21.48333333,0,42.56131534,0,indian
drifting_longlines,28,0,121.4189383,0,indian
drifting_longlines,13.73333333,0,25.74213057,0,indian
drifting_longlines,26.33333333,0,14.69897179,0,indian
drifting_longlines,17.56666667,0,18.66171294,0,indian
drifting_longlines,74.78333333,0,292.5498345,0,indian
drifting_longlines,21.91666667,0,116.5477025,0,indian
drifting_longlines,46.86666667,0,396.7992059,1,indian
drifting_longlines,47.48333333,0,192.9459589,1,indian
drifting_longlines,17.9,0,12.14157672,0,indian
drifting_longlines,18.45,0,38.27226157,0,indian
drifting_longlines,12.3,0,95.59235229,0,indian
drifting_longlines,14.36666667,0,70.18543644,0,indian
drifting_longlines,86.36666667,0,271.162103,0,indian
drifting_longlines,16.46666667,0,85.65126314,0,indian
drifting_longlines,21.6,0,140.8501305,0,indian
drifting_longlines,14.4,0,55.86844619,0,pacific
drifting_longlines,13.13333333,0,67.88410382,0,pacific
drifting_longlines,13.13333333,0,16.90513672,0,pacific
drifting_longlines,12.76666667,0,206.3646831,0,pacific
drifting_longlines,14.26666667,0,330.6908258,1,pacific
drifting_longlines,16.65,0,32.86483269,0,pacific
drifting_longlines,17.53333333,0,97.71149174,0,pacific
drifting_longlines,17.16666667,0,85.91101842,0,atlantic
drifting_longlines,15.21666667,0,90.55974623,0,indian
drifting_longlines,18.7,0,29.55280548,0,pacific
drifting_longlines,32.16666667,0,77.20775094,0,pacific
drifting_longlines,12.11666667,0,96.76277754,0,pacific
drifting_longlines,13.53333333,0,141.0708549,0,pacific
drifting_longlines,12.81666667,0,69.2231417,0,pacific
drifting_longlines,12,0,10.59734971,0,pacific
drifting_longlines,40.3,0,270.8725458,0,atlantic
drifting_longlines,47.93333333,0,478.7308709,0,indian
drifting_longlines,42.25,0,79.35935805,0,atlantic
drifting_longlines,333.1666667,0,510.5245692,0,atlantic
drifting_longlines,17.63333333,0,80.26885922,0,pacific
drifting_longlines,21.48333333,0,25.20396225,0,pacific
drifting_longlines,17.43333333,0,25.45252422,0,pacific
drifting_longlines,13.66666667,0,94.76455841,0,pacific
drifting_longlines,17.25,0,115.2592482,0,pacific
drifting_longlines,17.43333333,0,102.5787326,0,pacific
drifting_longlines,18.91666667,0,76.21821092,0,pacific
drifting_longlines,17.85,0,96.40896828,0,pacific
drifting_longlines,18.01666667,0,133.6835847,0,pacific
drifting_longlines,13.28333333,0,76.85795907,0,pacific
drifting_longlines,14.26666667,0,39.32697345,0,pacific
drifting_longlines,43.05,0,63.71044314,1,pacific
drifting_longlines,21.65,0,46.21865977,1,pacific
drifting_longlines,22.75,0,329.8146473,0,pacific
drifting_longlines,12.05,0,85.41432674,0,pacific
drifting_longlines,22.13333333,0,44.77320932,0,pacific
drifting_longlines,27.73333333,0,35.93004824,0,pacific
drifting_longlines,13.31666667,0,171.2446024,1,pacific
drifting_longlines,737.05,0,278.2532438,0,atlantic
drifting_longlines,77.8,0,11.18697699,0,atlantic
drifting_longlines,41.73333333,0,73.76323097,0,atlantic
drifting_longlines,270.4333333,0,135.6888214,0,atlantic
drifting_longlines,21.8,0,103.3843964,0,pacific
drifting_longlines,13.56666667,0,43.95634561,0,pacific
drifting_longlines,19.53333333,0,385.1870636,0,pacific
drifting_longlines,15.15,0,13.80837779,0,pacific
drifting_longlines,13.55,0,45.43975219,0,pacific
drifting_longlines,14.3,0,61.20279874,0,pacific
drifting_longlines,12.26666667,0,46.53906744,0,pacific
drifting_longlines,32.41666667,0,6.445570961,0,pacific
drifting_longlines,13.75,0,73.96357241,1,indian
drifting_longlines,14.38333333,0,82.66591517,0,pacific
drifting_longlines,13.8,0,27.31498771,0,pacific
drifting_longlines,21.16666667,0,19.68298054,1,indian
drifting_longlines,2323.183333,0,11061.95218,0,pacific
drifting_longlines,22.3,0,44.80587888,0,pacific
drifting_longlines,56.53333333,0,128.0228836,0,pacific
drifting_longlines,13.01666667,0,6.749233986,0,pacific
drifting_longlines,12.06666667,0,226.9826454,0,pacific
drifting_longlines,35.25,0,49.61249106,1,pacific
drifting_longlines,12.43333333,0,62.56495746,1,pacific
drifting_longlines,32.7,0,611.2750638,1,pacific
drifting_longlines,41.16666667,0,536.1594744,0,pacific
drifting_longlines,143.2666667,0,2510.015037,1,pacific
drifting_longlines,30.93333333,0,105.1793701,0,pacific
drifting_longlines,22.7,0,18.1765533,1,pacific
drifting_longlines,39.63333333,0,61.83882757,1,pacific
drifting_longlines,58.8,0,47.19680656,1,pacific
drifting_longlines,12.01666667,0,84.22746825,1,pacific
drifting_longlines,38.98333333,0,269.9194775,1,pacific
drifting_longlines,22.23333333,0,20.89221365,1,pacific
drifting_longlines,12.46666667,0,64.16476129,1,pacific
drifting_longlines,22.56666667,0,23.5150091,1,pacific
drifting_longlines,13.86666667,0,32.62369699,0,pacific
drifting_longlines,151.4333333,0,369.099713,1,pacific
drifting_longlines,13.45,0,47.09428189,0,pacific
drifting_longlines,202.0166667,0,279.9123573,1,pacific
drifting_longlines,27.76666667,0,52.48677456,1,pacific
drifting_longlines,24.63333333,0,53.0599011,0,pacific
drifting_longlines,16,0,131.9977094,1,pacific
drifting_longlines,13.4,0,17.94515715,1,pacific
drifting_longlines,136.7,0,1039.049755,0,pacific
drifting_longlines,18.53333333,0,45.12934849,1,pacific
drifting_longlines,140.7,0,317.4640858,0,pacific
drifting_longlines,105.1333333,0,138.1095756,0,pacific
drifting_longlines,20.73333333,0,87.16536503,0,pacific
drifting_longlines,17.7,0,78.54263602,0,pacific
drifting_longlines,17.96666667,0,77.94660997,1,pacific
drifting_longlines,20.68333333,0,216.7058298,1,pacific
drifting_longlines,132.1333333,0,115.2753262,1,indian
drifting_longlines,144.6333333,0,318.324934,0,indian
drifting_longlines,22.48333333,0,16.92072717,0,indian
drifting_longlines,81.43333333,0,156.6548188,0,pacific
drifting_longlines,485.05,0,200.3202324,0,pacific
drifting_longlines,19.1,0,7.210293719,0,pacific
drifting_longlines,36.61666667,0,98.00521015,0,pacific
drifting_longlines,18,0,303.0363129,0,pacific
drifting_longlines,13.01666667,0,3.969084893,0,pacific
drifting_longlines,5567.083333,0,4365.638046,0,pacific
drifting_longlines,23.56666667,0,271.9098303,0,pacific
drifting_longlines,45.55,0,58.45492714,0,pacific
drifting_longlines,23.01666667,0,20.59522406,0,pacific
drifting_longlines,40.76666667,0,83.55992816,0,pacific
drifting_longlines,109.1833333,0,1999.055291,1,pacific
drifting_longlines,33.4,0,52.54041466,0,pacific
drifting_longlines,21.65,0,21.74166977,0,pacific
drifting_longlines,54.93333333,0,94.38451865,0,pacific
drifting_longlines,17.96666667,0,26.23620622,0,pacific
drifting_longlines,18.75,0,21.10343332,0,pacific
drifting_longlines,22.2,0,14.3731687,0,pacific
drifting_longlines,140.9666667,0,136.5927833,0,pacific
drifting_longlines,16.21666667,0,74.5197678,0,pacific
drifting_longlines,16.73333333,0,98.43345297,0,pacific
drifting_longlines,13.91666667,0,56.03914657,0,pacific
drifting_longlines,13.28333333,0,115.1389356,0,pacific
drifting_longlines,37.41666667,0,65.58944987,0,pacific
drifting_longlines,34.1,0,165.0917781,0,pacific
drifting_longlines,12.16666667,0,56.11725041,0,pacific
drifting_longlines,149.1333333,0,16.22595803,0,pacific
drifting_longlines,101.3166667,0,36.17111649,0,pacific
drifting_longlines,71.66666667,0,198.8456019,0,pacific
