,ocean
4546,pacific
4547,pacific
4548,pacific
4549,false
4550,pacific
4551,pacific
4552,indian
4553,indian
4554,indian
4555,indian
4556,pacific
4557,pacific
4558,pacific
4559,indian
4560,indian
4561,pacific
4562,pacific
4563,pacific
4564,pacific
4565,pacific
4566,pacific
4567,indian
4568,indian
4569,indian
4570,pacific
4571,indian
4572,indian
4573,indian
4574,pacific
4575,false
4576,indian
4577,indian
4578,indian
4579,indian
4580,indian
4581,pacific
4582,pacific
4583,pacific
4584,indian
4585,pacific
4586,pacific
4587,indian
4588,indian
4589,indian
4590,pacific
4591,pacific
4592,pacific
4593,pacific
4594,indian
4595,indian
4596,indian
4597,indian
4598,indian
4599,pacific
4600,false
4601,pacific
4602,pacific
4603,pacific
4604,pacific
4605,pacific
4606,pacific
4607,indian
4608,indian
4609,pacific
4610,pacific
4611,pacific
4612,indian
4613,false
4614,pacific
4615,false
4616,pacific
4617,false
4618,false
4619,false
4620,false
4621,pacific
4622,pacific
4623,pacific
4624,indian
4625,indian
4626,pacific
4627,indian
4628,indian
4629,indian
4630,false
4631,indian
4632,indian
4633,indian
4634,indian
4635,pacific
4636,indian
4637,indian
4638,indian
4639,indian
4640,indian
4641,indian
4642,indian
4643,false
4644,pacific
4645,indian
4646,indian
4647,false
4648,indian
4649,false
4650,atlantic
4651,atlantic
4652,atlantic
4653,atlantic
4654,atlantic
4655,indian
4656,indian
4657,atlantic
4658,atlantic
4659,atlantic
4660,atlantic
4661,atlantic
4662,atlantic
4663,indian
4664,false
4665,false
4666,pacific
4667,indian
4668,pacific
4669,pacific
4670,indian
4671,indian
4672,atlantic
4673,atlantic
4674,false
4675,indian
4676,indian
4677,atlantic
4678,indian
4679,indian
4680,atlantic
4681,indian
4682,false
4683,atlantic
4684,indian
4685,false
4686,atlantic
4687,atlantic
4688,indian
4689,indian
4690,indian
4691,pacific
4692,pacific
4693,false
4694,pacific
4695,indian
4696,indian
4697,indian
4698,pacific
4699,false
4700,false
4701,pacific
4702,pacific
4703,false
4704,false
4705,false
4706,false
4707,pacific
4708,pacific
4709,pacific
4710,pacific
4711,pacific
4712,pacific
4713,pacific
4714,pacific
4715,pacific
4716,false
4717,indian
4718,indian
4719,indian
4720,indian
4721,indian
4722,false
4723,pacific
4724,pacific
4725,indian
4726,false
4727,indian
4728,atlantic
4729,pacific
4730,false
4731,indian
4732,indian
4733,indian
4734,indian
4735,indian
4736,indian
4737,atlantic
4738,atlantic
4739,atlantic
4740,atlantic
4741,indian
4742,indian
4743,indian
4744,atlantic
4745,atlantic
4746,atlantic
4747,atlantic
4748,atlantic
4749,atlantic
4750,atlantic
4751,indian
4752,indian
4753,indian
4754,indian
4755,indian
4756,indian
4757,false
4758,indian
4759,atlantic
4760,atlantic
4761,indian
4762,indian
4763,indian
4764,indian
4765,indian
4766,indian
4767,indian
4768,indian
4769,indian
4770,indian
4771,indian
4772,indian
4773,indian
4774,indian
4775,indian
4776,indian
4777,indian
4778,indian
4779,indian
4780,indian
4781,indian
4782,indian
4783,indian
4784,indian
4785,indian
4786,indian
4787,indian
4788,indian
4789,indian
4790,indian
4791,indian
4792,indian
4793,indian
4794,indian
4795,indian
4796,indian
4797,indian
4798,indian
4799,indian
4800,indian
4801,pacific
4802,pacific
4803,pacific
4804,pacific
4805,pacific
4806,pacific
4807,pacific
4808,pacific
4809,false
4810,pacific
4811,atlantic
4812,pacific
4813,false
4814,pacific
4815,pacific
4816,pacific
4817,pacific
4818,pacific
4819,false
4820,false
4821,false
4822,false
4823,false
4824,false
4825,false
4826,false
4827,false
4828,false
4829,false
4830,false
4831,false
4832,false
4833,false
4834,false
4835,false
4836,pacific
4837,pacific
4838,pacific
4839,false
4840,pacific
4841,false
4842,atlantic
4843,pacific
4844,atlantic
4845,atlantic
4846,atlantic
4847,false
4848,pacific
4849,false
4850,pacific
4851,indian
4852,pacific
4853,false
4854,false
4855,false
4856,false
4857,false
4858,false
4859,pacific
4860,false
4861,indian
4862,false
4863,false
4864,false
4865,atlantic
4866,pacific
4867,pacific
4868,false
4869,false
4870,false
4871,pacific
4872,pacific
4873,false
4874,pacific
4875,pacific
4876,pacific
4877,pacific
4878,pacific
4879,pacific
4880,pacific
4881,pacific
4882,pacific
4883,pacific
4884,pacific
4885,pacific
4886,pacific
4887,pacific
4888,pacific
4889,pacific
4890,pacific
4891,pacific
4892,false
4893,false
4894,pacific
4895,false
4896,pacific
4897,false
4898,pacific
4899,pacific
4900,false
4901,pacific
4902,pacific
4903,indian
4904,indian
4905,indian
4906,indian
4907,indian
4908,indian
4909,indian
4910,pacific
4911,indian
4912,pacific
4913,pacific
4914,false
4915,pacific
4916,false
4917,false
4918,false
4919,false
4920,false
4921,false
4922,false
4923,false
4924,false
4925,false
4926,false
4927,false
4928,false
4929,false
4930,false
4931,false
4932,false
4933,false
4934,false
4935,pacific
4936,false
4937,false
4938,false
4939,false
4940,false
4941,false
4942,false
4943,atlantic
4944,atlantic
4945,atlantic
4946,atlantic
4947,atlantic
4948,indian
4949,atlantic
4950,indian
4951,indian
4952,indian
4953,indian
4954,indian
4955,indian
4956,indian
4957,indian
4958,indian
4959,indian
4960,indian
4961,indian
4962,indian
4963,indian
4964,indian
4965,indian
4966,indian
4967,indian
4968,indian
4969,indian
4970,indian
4971,indian
4972,indian
4973,atlantic
4974,atlantic
4975,false
4976,false
4977,false
4978,false
4979,false
4980,false
4981,false
4982,false
4983,atlantic
4984,pacific
4985,pacific
4986,indian
4987,indian
4988,indian
4989,indian
4990,indian
4991,indian
4992,indian
4993,indian
4994,indian
4995,indian
4996,indian
4997,indian
4998,indian
4999,indian
5000,false
5001,false
5002,false
5003,false
5004,false
5005,false
5006,indian
5007,indian
5008,indian
5009,indian
5010,atlantic
5011,pacific
5012,false
5013,pacific
5014,atlantic
5015,atlantic
5016,atlantic
5017,atlantic
5018,atlantic
5019,atlantic
5020,false
5021,false
5022,atlantic
5023,indian
5024,atlantic
5025,indian
5026,atlantic
5027,atlantic
5028,atlantic
5029,atlantic
5030,false
5031,false
5032,false
5033,false
5034,atlantic
5035,atlantic
5036,atlantic
5037,false
5038,false
5039,false
5040,false
5041,false
5042,false
5043,false
5044,false
5045,false
5046,false
5047,atlantic
5048,false
5049,atlantic
5050,atlantic
5051,atlantic
5052,atlantic
5053,false
5054,atlantic
5055,atlantic
5056,false
5057,false
5058,false
5059,false
5060,atlantic
5061,atlantic
5062,false
5063,false
5064,false
5065,false
5066,false
5067,false
5068,false
5069,false
5070,false
5071,atlantic
5072,false
5073,false
5074,false
5075,false
5076,false
5077,atlantic
5078,atlantic
5079,false
5080,false
5081,false
5082,indian
5083,indian
5084,indian
5085,indian
5086,atlantic
5087,atlantic
5088,atlantic
5089,atlantic
5090,atlantic
5091,atlantic
5092,atlantic
5093,atlantic
5094,atlantic
5095,atlantic
5096,atlantic
5097,false
5098,false
5099,false
5100,false
5101,false
5102,false
5103,false
5104,false
5105,false
5106,false
5107,false
5108,false
5109,false
5110,false
5111,false
5112,false
5113,false
5114,false
5115,false
5116,false
5117,false
5118,false
5119,false
5120,false
5121,false
5122,false
5123,false
5124,false
5125,false
5126,false
5127,false
5128,false
5129,false
5130,false
5131,false
5132,false
5133,false
5134,false
5135,false
5136,false
5137,false
5138,false
5139,false
5140,false
5141,false
5142,false
5143,false
5144,false
5145,false
5146,false
5147,false
5148,false
5149,false
5150,false
5151,false
5152,false
5153,false
5154,false
5155,pacific
5156,false
5157,false
5158,false
5159,false
5160,false
5161,false
5162,false
5163,false
5164,false
5165,false
5166,false
5167,false
5168,atlantic
5169,atlantic
5170,atlantic
5171,atlantic
5172,false
5173,atlantic
5174,atlantic
5175,pacific
5176,false
5177,pacific
5178,atlantic
5179,false
5180,false
5181,false
5182,false
5183,false
5184,false
5185,pacific
5186,pacific
5187,indian
5188,false
5189,pacific
5190,pacific
5191,pacific
5192,false
5193,indian
5194,indian
5195,indian
5196,false
5197,pacific
5198,pacific
5199,pacific
5200,pacific
5201,pacific
5202,pacific
5203,pacific
5204,pacific
5205,pacific
5206,pacific
5207,pacific
5208,pacific
5209,pacific
5210,pacific
5211,pacific
5212,pacific
5213,false
5214,indian
5215,indian
5216,indian
5217,indian
5218,indian
5219,indian
5220,indian
5221,indian
5222,indian
5223,false
5224,false
5225,pacific
5226,pacific
5227,pacific
5228,indian
5229,pacific
5230,pacific
5231,pacific
5232,pacific
5233,pacific
5234,pacific
5235,pacific
5236,false
5237,false
5238,false
5239,false
5240,false
5241,false
5242,false
5243,pacific
5244,pacific
5245,pacific
5246,atlantic
5247,atlantic
5248,atlantic
5249,atlantic
5250,atlantic
5251,atlantic
5252,atlantic
5253,atlantic
5254,pacific
5255,pacific
5256,pacific
5257,pacific
5258,false
5259,false
5260,indian
5261,indian
5262,indian
5263,indian
5264,indian
5265,indian
5266,atlantic
5267,false
5268,false
5269,pacific
5270,pacific
5271,pacific
5272,false
5273,pacific
5274,false
5275,false
5276,false
5277,false
5278,false
5279,false
5280,false
5281,false
5282,false
5283,false
5284,false
5285,false
5286,pacific
5287,pacific
5288,false
5289,pacific
5290,false
5291,false
5292,false
5293,pacific
5294,false
5295,pacific
5296,pacific
5297,false
5298,false
5299,false
5300,pacific
5301,pacific
5302,false
5303,indian
5304,indian
5305,indian
5306,indian
5307,indian
5308,indian
5309,pacific
5310,pacific
5311,pacific
5312,false
5313,false
5314,pacific
5315,pacific
5316,pacific
5317,pacific
5318,false
5319,false
5320,pacific
5321,pacific
5322,pacific
5323,atlantic
5324,pacific
5325,pacific
5326,pacific
5327,pacific
5328,pacific
5329,false
5330,indian
5331,indian
5332,false
5333,false
5334,pacific
5335,pacific
5336,pacific
5337,indian
5338,indian
5339,indian
5340,indian
5341,pacific
5342,indian
5343,indian
5344,pacific
5345,pacific
5346,pacific
5347,pacific
5348,pacific
5349,false
5350,pacific
5351,pacific
5352,pacific
5353,pacific
5354,indian
5355,pacific
5356,pacific
5357,pacific
5358,indian
5359,indian
5360,indian
5361,pacific
5362,pacific
5363,indian
5364,pacific
5365,pacific
5366,pacific
5367,pacific
5368,false
5369,pacific
5370,pacific
5371,pacific
5372,pacific
5373,pacific
5374,pacific
5375,pacific
5376,indian
5377,indian
5378,indian
5379,indian
5380,pacific
5381,pacific
5382,indian
5383,indian
5384,pacific
5385,pacific
5386,pacific
5387,pacific
5388,pacific
5389,pacific
5390,pacific
5391,pacific
5392,pacific
5393,pacific
5394,pacific
5395,pacific
5396,pacific
5397,indian
5398,pacific
5399,pacific
5400,false
5401,false
5402,false
5403,false
5404,false
5405,false
5406,indian
5407,pacific
5408,pacific
5409,indian
5410,indian
5411,pacific
5412,pacific
5413,pacific
5414,pacific
5415,pacific
5416,pacific
5417,pacific
5418,pacific
5419,pacific
5420,indian
5421,indian
5422,indian
5423,indian
5424,pacific
5425,false
5426,pacific
5427,pacific
5428,indian
5429,pacific
5430,pacific
5431,pacific
5432,false
5433,pacific
5434,pacific
5435,pacific
5436,indian
5437,indian
5438,pacific
5439,false
5440,false
5441,pacific
5442,pacific
5443,indian
5444,pacific
5445,pacific
5446,pacific
5447,indian
5448,pacific
5449,false
5450,false
5451,false
5452,false
5453,false
5454,false
5455,false
5456,false
5457,pacific
5458,pacific
5459,indian
5460,indian
5461,false
5462,pacific
5463,indian
5464,pacific
5465,pacific
5466,pacific
5467,pacific
5468,pacific
5469,pacific
5470,indian
5471,false
5472,pacific
5473,false
5474,indian
5475,indian
5476,atlantic
5477,indian
5478,indian
5479,indian
5480,indian
5481,atlantic
5482,indian
5483,indian
5484,false
5485,false
5486,false
5487,indian
5488,false
5489,indian
5490,indian
5491,indian
5492,indian
5493,indian
5494,false
5495,indian
5496,indian
5497,indian
5498,indian
5499,false
5500,atlantic
5501,atlantic
5502,atlantic
5503,false
5504,pacific
5505,pacific
5506,indian
5507,indian
5508,indian
5509,indian
5510,atlantic
5511,atlantic
5512,atlantic
5513,indian
5514,false
5515,pacific
5516,pacific
5517,pacific
5518,indian
5519,indian
5520,pacific
5521,pacific
5522,false
5523,pacific
5524,indian
5525,indian
5526,indian
5527,false
5528,indian
5529,indian
5530,atlantic
5531,indian
5532,indian
5533,indian
5534,indian
5535,pacific
5536,indian
5537,indian
5538,indian
5539,indian
5540,indian
5541,indian
5542,pacific
5543,pacific
5544,false
5545,indian
5546,pacific
5547,pacific
5548,pacific
5549,pacific
5550,pacific
5551,indian
5552,indian
5553,false
5554,false
5555,indian
5556,indian
5557,false
5558,false
5559,false
5560,false
5561,false
5562,pacific
5563,pacific
5564,pacific
5565,indian
5566,pacific
5567,indian
5568,indian
5569,indian
5570,indian
5571,indian
5572,pacific
5573,indian
5574,indian
5575,false
5576,pacific
5577,pacific
5578,pacific
5579,pacific
5580,pacific
5581,pacific
5582,indian
5583,indian
5584,indian
5585,false
5586,indian
5587,atlantic
5588,false
5589,false
5590,atlantic
5591,atlantic
5592,false
5593,false
5594,false
5595,indian
5596,false
5597,indian
5598,indian
5599,indian
5600,indian
5601,false
5602,atlantic
5603,atlantic
5604,atlantic
5605,atlantic
5606,atlantic
5607,indian
5608,false
5609,false
5610,false
5611,indian
5612,indian
5613,indian
5614,indian
5615,indian
5616,indian
5617,false
5618,false
5619,false
5620,indian
5621,false
5622,false
5623,atlantic
5624,false
5625,indian
5626,indian
5627,indian
5628,indian
5629,indian
5630,indian
5631,indian
5632,indian
5633,indian
5634,indian
5635,indian
5636,indian
5637,indian
5638,indian
5639,indian
5640,indian
5641,indian
5642,indian
5643,indian
5644,indian
5645,indian
5646,indian
5647,indian
5648,indian
5649,indian
5650,indian
5651,indian
5652,indian
5653,indian
5654,indian
5655,indian
5656,indian
5657,indian
5658,indian
5659,indian
5660,indian
5661,indian
5662,indian
5663,indian
5664,indian
5665,indian
5666,indian
5667,pacific
5668,pacific
5669,pacific
5670,pacific
5671,pacific
5672,pacific
5673,false
5674,pacific
5675,atlantic
5676,pacific
5677,false
5678,pacific
5679,false
5680,pacific
5681,pacific
5682,pacific
5683,pacific
5684,indian
5685,pacific
5686,pacific
5687,atlantic
5688,indian
5689,atlantic
5690,pacific
5691,pacific
5692,false
5693,false
5694,false
5695,false
5696,false
5697,false
5698,false
5699,false
5700,false
5701,pacific
5702,pacific
5703,false
5704,pacific
5705,atlantic
5706,atlantic
5707,false
5708,pacific
5709,false
5710,false
5711,pacific
5712,pacific
5713,false
5714,false
5715,false
5716,false
5717,false
5718,pacific
5719,indian
5720,false
5721,false
5722,false
5723,false
5724,false
5725,false
5726,false
5727,pacific
5728,false
5729,pacific
5730,false
5731,false
5732,pacific
5733,pacific
5734,pacific
5735,pacific
5736,pacific
5737,pacific
5738,pacific
5739,pacific
5740,pacific
5741,pacific
5742,false
5743,pacific
5744,false
5745,pacific
5746,false
5747,pacific
5748,pacific
5749,pacific
5750,pacific
5751,pacific
5752,pacific
5753,pacific
5754,false
5755,indian
5756,indian
5757,indian
5758,indian
5759,indian
5760,indian
5761,pacific
5762,pacific
5763,pacific
5764,pacific
5765,pacific
5766,false
5767,false
5768,false
5769,false
5770,false
5771,false
5772,false
5773,pacific
5774,false
5775,false
5776,false
5777,false
5778,pacific
5779,false
5780,false
5781,atlantic
5782,atlantic
5783,atlantic
5784,atlantic
5785,atlantic
5786,indian
5787,indian
5788,indian
5789,atlantic
5790,indian
5791,atlantic
5792,indian
5793,indian
5794,indian
5795,indian
5796,indian
5797,indian
5798,indian
5799,indian
5800,indian
5801,indian
5802,indian
5803,indian
5804,indian
5805,indian
5806,indian
5807,indian
5808,indian
5809,indian
5810,indian
5811,indian
5812,indian
5813,indian
5814,indian
5815,indian
5816,indian
5817,atlantic
5818,atlantic
5819,false
5820,false
5821,false
5822,atlantic
5823,atlantic
5824,indian
5825,false
5826,false
5827,indian
5828,indian
5829,indian
5830,indian
5831,indian
5832,indian
5833,indian
5834,indian
5835,indian
5836,false
5837,false
5838,false
5839,indian
5840,false
5841,false
5842,indian
5843,indian
5844,indian
5845,atlantic
5846,atlantic
5847,indian
5848,false
5849,false
5850,pacific
5851,atlantic
5852,atlantic
5853,atlantic
5854,atlantic
5855,atlantic
5856,false
5857,false
5858,false
5859,false
5860,atlantic
5861,atlantic
5862,atlantic
5863,atlantic
5864,atlantic
5865,false
5866,false
5867,atlantic
5868,atlantic
5869,false
5870,false
5871,false
5872,false
5873,false
5874,false
5875,false
5876,false
5877,atlantic
5878,atlantic
5879,atlantic
5880,atlantic
5881,atlantic
5882,atlantic
5883,atlantic
5884,atlantic
5885,atlantic
5886,false
5887,atlantic
5888,indian
5889,false
5890,atlantic
5891,false
5892,atlantic
5893,false
5894,atlantic
5895,false
5896,false
5897,false
5898,false
5899,atlantic
5900,indian
5901,false
5902,false
5903,false
5904,false
5905,false
5906,false
5907,false
5908,false
5909,false
5910,false
5911,false
5912,indian
5913,indian
5914,indian
5915,atlantic
5916,atlantic
5917,atlantic
5918,atlantic
5919,atlantic
5920,atlantic
5921,atlantic
5922,atlantic
5923,atlantic
5924,atlantic
5925,false
5926,false
5927,false
5928,false
5929,atlantic
5930,false
5931,false
5932,false
5933,false
5934,false
5935,false
5936,false
5937,false
5938,false
5939,false
5940,false
5941,false
5942,false
5943,false
5944,false
5945,false
5946,false
5947,false
5948,false
5949,false
5950,false
5951,false
5952,false
5953,false
5954,false
5955,false
5956,false
5957,false
5958,false
5959,false
5960,false
5961,false
5962,false
5963,false
5964,false
5965,false
5966,false
5967,false
5968,false
5969,false
5970,false
5971,false
5972,false
5973,false
5974,false
5975,false
5976,false
5977,false
5978,false
5979,false
5980,false
5981,false
5982,false
5983,false
5984,false
5985,false
5986,false
5987,false
5988,false
5989,false
5990,false
5991,false
5992,false
5993,false
5994,false
5995,false
5996,false
5997,false
5998,false
5999,atlantic
6000,atlantic
6001,false
6002,false
6003,atlantic
6004,atlantic
6005,atlantic
6006,pacific
6007,pacific
6008,pacific
6009,atlantic
6010,false
6011,false
6012,false
6013,false
6014,false
6015,false
6016,false
6017,false
6018,pacific
6019,atlantic
6020,pacific
6021,false
6022,false
6023,pacific
6024,false
6025,indian
6026,indian
6027,pacific
6028,pacific
6029,pacific
6030,pacific
6031,pacific
6032,pacific
6033,pacific
6034,pacific
6035,pacific
6036,false
6037,pacific
6038,pacific
6039,pacific
6040,pacific
6041,pacific
6042,pacific
6043,indian
6044,indian
6045,indian
6046,indian
6047,indian
6048,indian
6049,indian
6050,pacific
6051,indian
6052,indian
6053,indian
6054,pacific
6055,indian
6056,false
6057,indian
6058,false
6059,pacific
6060,pacific
6061,pacific
6062,false
6063,pacific
6064,pacific
6065,false
6066,false
6067,false
6068,false
6069,false
6070,pacific
6071,false
6072,pacific
6073,pacific
6074,pacific
6075,pacific
6076,pacific
6077,atlantic
6078,atlantic
6079,atlantic
6080,atlantic
6081,atlantic
6082,indian
6083,pacific
6084,pacific
6085,pacific
6086,pacific
6087,pacific
6088,pacific
6089,pacific
6090,pacific
6091,false
6092,indian
6093,indian
6094,indian
6095,indian
6096,indian
6097,indian
6098,indian
6099,indian
6100,indian
6101,atlantic
6102,pacific
6103,pacific
6104,pacific
6105,pacific
6106,pacific
6107,false
6108,false
6109,false
6110,false
6111,false
6112,false
6113,false
6114,false
6115,false
6116,false
6117,false
6118,false
6119,pacific
6120,false
6121,false
6122,false
6123,false
6124,false
6125,false
6126,false
6127,false
6128,pacific
6129,false
6130,pacific
6131,pacific
6132,false
6133,false
6134,pacific
6135,pacific
6136,pacific
6137,indian
6138,indian
6139,indian
6140,indian
6141,indian
6142,pacific
6143,pacific
6144,pacific
6145,pacific
6146,false
6147,false
6148,false
6149,false
6150,false
6151,pacific
6152,false
6153,false
6154,false
6155,false
6156,pacific
6157,pacific
6158,false
6159,pacific
6160,pacific
6161,pacific
6162,pacific
6163,false
6164,pacific
6165,pacific
6166,pacific
6167,false
6168,pacific
6169,indian
6170,false
6171,false
6172,false
6173,false
6174,pacific
6175,indian
6176,indian
6177,pacific
6178,pacific
6179,pacific
6180,atlantic
6181,indian
6182,pacific
6183,pacific
6184,pacific
6185,pacific
6186,pacific
6187,pacific
6188,pacific
6189,pacific
6190,pacific
6191,pacific
6192,pacific
6193,pacific
6194,false
6195,pacific
6196,indian
6197,false
6198,false
6199,false
6200,indian
6201,pacific
6202,pacific
6203,indian
6204,indian
6205,indian
6206,indian
6207,pacific
6208,indian
6209,pacific
6210,pacific
6211,false
6212,pacific
6213,pacific
6214,pacific
6215,pacific
6216,pacific
6217,false
6218,pacific
6219,pacific
6220,indian
6221,indian
6222,pacific
6223,indian
6224,indian
6225,pacific
6226,pacific
6227,indian
6228,indian
6229,indian
6230,pacific
6231,pacific
6232,pacific
6233,pacific
6234,indian
6235,indian
6236,pacific
6237,pacific
6238,pacific
6239,pacific
6240,pacific
6241,indian
6242,pacific
6243,false
6244,pacific
6245,pacific
6246,pacific
6247,false
6248,false
6249,indian
6250,indian
6251,false
6252,pacific
6253,pacific
6254,indian
6255,false
6256,pacific
6257,pacific
6258,pacific
6259,indian
6260,pacific
6261,pacific
6262,false
6263,false
6264,pacific
6265,indian
6266,pacific
6267,pacific
6268,pacific
6269,false
6270,pacific
6271,false
6272,false
6273,indian
6274,pacific
6275,pacific
6276,pacific
6277,pacific
6278,pacific
6279,indian
6280,pacific
6281,pacific
6282,indian
6283,indian
6284,pacific
6285,false
6286,pacific
6287,indian
6288,pacific
6289,false
6290,false
6291,indian
6292,indian
6293,indian
6294,false
6295,false
6296,pacific
6297,pacific
6298,indian
6299,indian
6300,indian
6301,false
6302,indian
6303,indian
6304,indian
6305,indian
6306,indian
6307,false
6308,pacific
6309,false
6310,false
6311,indian
6312,indian
6313,indian
6314,indian
6315,indian
6316,atlantic
6317,false
6318,false
6319,atlantic
6320,atlantic
6321,false
6322,false
6323,pacific
6324,atlantic
6325,atlantic
6326,atlantic
6327,atlantic
6328,atlantic
6329,indian
6330,false
6331,pacific
6332,atlantic
6333,indian
6334,indian
6335,indian
6336,atlantic
6337,atlantic
6338,atlantic
6339,atlantic
6340,atlantic
6341,atlantic
6342,atlantic
6343,atlantic
6344,atlantic
6345,indian
6346,false
6347,pacific
6348,pacific
6349,false
6350,indian
6351,pacific
6352,pacific
6353,false
6354,indian
6355,indian
6356,atlantic
6357,pacific
6358,indian
6359,atlantic
6360,atlantic
6361,indian
6362,indian
6363,indian
6364,indian
6365,indian
6366,indian
6367,atlantic
6368,false
6369,indian
6370,indian
6371,pacific
6372,pacific
6373,pacific
6374,pacific
6375,false
6376,false
6377,pacific
6378,pacific
6379,indian
6380,indian
6381,indian
6382,pacific
6383,false
6384,false
6385,false
6386,false
6387,false
6388,pacific
6389,pacific
6390,pacific
6391,pacific
6392,pacific
6393,pacific
6394,pacific
6395,pacific
6396,indian
6397,indian
6398,indian
6399,false
6400,pacific
6401,indian
6402,indian
6403,indian
6404,indian
6405,false
6406,false
6407,pacific
6408,pacific
6409,indian
6410,indian
6411,indian
6412,indian
6413,indian
6414,atlantic
6415,pacific
6416,indian
6417,atlantic
6418,atlantic
6419,false
6420,false
6421,atlantic
6422,indian
6423,indian
6424,indian
6425,indian
6426,atlantic
6427,atlantic
6428,indian
6429,false
6430,false
6431,indian
6432,indian
6433,indian
6434,indian
6435,indian
6436,false
6437,false
6438,false
6439,indian
6440,indian
6441,indian
6442,indian
6443,atlantic
6444,indian
6445,atlantic
6446,indian
6447,indian
6448,indian
6449,indian
6450,indian
6451,indian
6452,indian
6453,indian
6454,indian
6455,indian
6456,indian
6457,indian
6458,indian
6459,indian
6460,indian
6461,indian
6462,indian
6463,indian
6464,indian
6465,indian
6466,indian
6467,indian
6468,indian
6469,indian
6470,indian
6471,indian
6472,indian
6473,indian
6474,indian
6475,indian
6476,indian
6477,indian
6478,indian
6479,indian
6480,indian
6481,indian
6482,pacific
6483,pacific
6484,pacific
6485,pacific
6486,pacific
6487,pacific
6488,false
6489,atlantic
6490,indian
6491,false
6492,pacific
6493,pacific
6494,pacific
6495,pacific
6496,pacific
6497,atlantic
6498,indian
6499,atlantic
6500,atlantic
6501,false
6502,false
6503,false
6504,false
6505,false
6506,false
6507,false
6508,false
6509,false
6510,false
6511,pacific
6512,pacific
6513,pacific
6514,pacific
6515,false
6516,pacific
6517,false
6518,pacific
6519,atlantic
6520,atlantic
6521,atlantic
6522,atlantic
6523,false
6524,false
6525,pacific
6526,false
6527,false
6528,false
6529,false
6530,false
6531,indian
6532,false
6533,false
6534,indian
6535,false
6536,pacific
6537,pacific
6538,false
6539,false
6540,pacific
6541,pacific
6542,false
6543,false
6544,pacific
6545,false
6546,pacific
6547,pacific
6548,pacific
6549,pacific
6550,pacific
6551,pacific
6552,pacific
6553,pacific
6554,false
6555,false
6556,pacific
6557,pacific
6558,pacific
6559,pacific
6560,pacific
6561,pacific
6562,pacific
6563,false
6564,false
6565,false
6566,pacific
6567,pacific
6568,pacific
6569,pacific
6570,indian
6571,indian
6572,indian
6573,pacific
6574,pacific
6575,pacific
6576,false
6577,false
6578,false
6579,false
6580,false
6581,false
6582,false
6583,pacific
6584,pacific
6585,pacific
6586,false
6587,false
6588,false
6589,false
6590,false
6591,false
6592,false
6593,false
6594,false
6595,false
6596,false
6597,false
6598,false
6599,false
6600,false
6601,false
6602,pacific
6603,atlantic
6604,atlantic
6605,atlantic
6606,indian
6607,atlantic
6608,atlantic
6609,indian
6610,indian
6611,indian
6612,indian
6613,indian
6614,indian
6615,indian
6616,indian
6617,indian
6618,indian
6619,indian
6620,indian
6621,indian
6622,indian
6623,indian
6624,indian
6625,indian
6626,indian
6627,indian
6628,indian
6629,indian
6630,indian
6631,indian
6632,indian
6633,indian
6634,indian
6635,indian
6636,indian
6637,indian
6638,indian
6639,indian
6640,indian
6641,atlantic
6642,false
6643,false
6644,false
6645,false
6646,false
6647,atlantic
6648,pacific
6649,pacific
6650,pacific
6651,indian
6652,indian
6653,indian
6654,indian
6655,indian
6656,indian
6657,indian
6658,indian
6659,false
6660,false
6661,false
6662,false
6663,indian
6664,atlantic
6665,false
6666,false
6667,pacific
6668,pacific
6669,indian
6670,indian
6671,pacific
6672,false
6673,false
6674,atlantic
6675,atlantic
6676,atlantic
6677,atlantic
6678,pacific
6679,false
6680,atlantic
6681,indian
6682,indian
6683,indian
6684,false
6685,atlantic
6686,atlantic
6687,atlantic
6688,atlantic
6689,atlantic
6690,atlantic
6691,atlantic
6692,atlantic
6693,false
6694,atlantic
6695,atlantic
6696,atlantic
6697,atlantic
6698,atlantic
6699,false
6700,false
6701,false
6702,atlantic
6703,atlantic
6704,atlantic
6705,atlantic
6706,atlantic
6707,false
6708,atlantic
6709,atlantic
6710,false
6711,false
6712,atlantic
6713,atlantic
6714,atlantic
6715,atlantic
6716,false
6717,atlantic
6718,atlantic
6719,atlantic
6720,false
6721,false
6722,false
6723,false
6724,false
6725,atlantic
6726,false
6727,false
6728,false
6729,false
6730,false
6731,false
6732,false
6733,false
6734,false
6735,false
6736,false
6737,false
6738,atlantic
6739,false
6740,atlantic
6741,indian
6742,indian
6743,indian
6744,indian
6745,atlantic
6746,indian
6747,atlantic
6748,atlantic
6749,atlantic
6750,atlantic
6751,atlantic
6752,atlantic
6753,atlantic
6754,atlantic
6755,atlantic
6756,atlantic
6757,atlantic
6758,false
6759,false
6760,false
6761,false
6762,atlantic
6763,false
6764,false
6765,false
6766,false
6767,false
6768,false
6769,false
6770,false
6771,false
6772,false
6773,false
6774,false
6775,false
6776,false
6777,false
6778,false
6779,false
6780,false
6781,false
6782,false
6783,false
6784,false
6785,false
6786,false
6787,false
6788,false
6789,false
6790,false
6791,false
6792,false
6793,false
6794,false
6795,false
6796,false
6797,false
6798,false
6799,false
6800,false
6801,false
6802,false
6803,false
6804,false
6805,false
6806,false
6807,false
6808,false
6809,false
6810,false
6811,false
6812,false
6813,false
6814,false
6815,false
