,spherical_distances
10713,19.297124260057956
10714,36.06147629448496
10715,33.78130290349773
10716,19.560990379314763
10717,569.5844877144663
10718,28.50217912385665
10719,246.13370725243752
10720,96.52872058025648
10721,77.53053860933677
10722,208.54078619169016
10723,394.02841483453926
10724,840.5495828254008
10725,22.00508737157229
10726,576.3343021019841
10727,1218.0796621943293
10728,18.26720413854397
10729,21.73504264124599
10730,552.3526878912996
10731,14.664551485184198
10732,13.524136711475023
10733,71.46258108826285
10734,34.919296166758365
10735,836.9329424521278
10736,384.2865010007542
10737,33.270199941298586
10738,29.80873504954447
10739,61.48006698759933
10740,59.64903648125443
10741,2.371965126178171
10742,84.06235836975279
10743,305.03656252762073
10744,13.815494550448083
10745,120.14228937608712
10746,33.330721089848176
10747,40.820664756309164
10748,20.569268894049717
10749,68.12744080762855
10750,56.06739827060022
10751,17.9068370018709
10752,31.563039222561653
10753,99.1923226570685
10754,119.01018600778254
10755,5.159425983704664
10756,12.14231413869284
10757,7.8493173485613275
10758,6.132615688924496
10759,129.20996495197863
10760,2.0079009158690275
10761,33.40538085619658
10762,13.049198074586696
10763,97.66374963550503
10764,65.58035856423406
10765,35.482488540250415
10766,13.124980579159908
10767,1109.4001177715088
10768,7.9674364598634435
10769,8.397848516399524
10770,71.57903394612151
10771,67.33755808094038
10772,374.56420267152646
10773,95.5276631607729
10774,357.63654402535303
10775,105.04918237807436
10776,52.05597769647001
10777,190.6279977040714
10778,399.62956442656247
10779,225.438588257954
10780,19.6984105956148
10781,26.320894335280556
10782,15.821260176207522
10783,103.42846740796838
10784,90.98153396687167
10785,88.94840226028545
10786,35.93230841047255
10787,38.85823797944916
10788,6.762057767923141
10789,74.40163972270038
10790,48.5960528082761
10791,27.3522908545401
10792,28.21861950899823
10793,39.32401181179106
10794,6.953038799260828
10795,93.07662712141341
10796,93.21622227816988
10797,73.01822371750013
10798,49.484803424091865
10799,423.89141459564934
10800,2.3403497404225373
10801,10.025525648744033
10802,473.29081968475197
10803,218.00064151104834
10804,83.96981074275979
10805,60.28813210215181
10806,91.11970032535034
10807,7.652335287005677
10808,65.55755703070612
10809,1290.5235719304217
10810,16.589697776846478
10811,19.685335468235106
10812,121.44712568548977
10813,46.15844807896739
10814,38.51960414680566
10815,67.12156255129123
10816,25.21935307030801
10817,1.9798790967988746
10818,38.1235600261182
10819,142.4463167128819
10820,16.14645276702489
10821,155.52811401707504
10822,234.76325776461346
10823,7.053659269496894
10824,82.37410166542588
10825,11.065114896020303
10826,22.86600190098802
10827,3.9671609188073638
10828,84.9205922080477
10829,265.8546343602772
10830,68.09095438438824
10831,285.378473324355
10832,261.0116382215706
10833,45.74017420747184
10834,154.26732295507668
10835,37.54972562885788
10836,25.40199484221938
10837,15.829238735208957
10838,225.784490110445
10839,54.97373952858935
10840,148.71601468266283
10841,140.42957758104956
10842,38.506522771423484
10843,4.472734883715327
10844,21.75700549368797
10845,34.73575164384027
10846,5.929778555907395
10847,22.204392855238076
10848,93.00030394655819
10849,31.456472425586803
10850,31.661006583717732
10851,17.48742555738292
10852,50.327687971622446
10853,32.43413259377248
10854,13.952710868104374
10855,57.44575260547248
10856,90.6574548648108
10857,27.430445028123835
10858,218.38372209494034
10859,825.2194710382373
10860,1.9248065369911282
10861,60.469959806501585
10862,252.17301721497313
10863,50.448110881651466
10864,206.7800190358809
10865,80.49519527878053
10866,74.28385852920908
10867,1.990461034960094
10868,245.8886966492117
10869,112.47792293182789
10870,7.8160987414110075
10871,186.2825513108785
10872,91.6485220810214
10873,26.645180302746102
10874,15.176144662885317
10875,21.62301017891766
10876,51.94319753701798
10877,20.215199287510945
10878,157.28222029340725
10879,97.76262706842269
10880,146.24281117267765
10881,199.61643091650313
10882,81.53458381082505
10883,88.93834757649131
10884,98.01073051795345
10885,82.89157366461647
10886,78.50938271491462
10887,1.2388615978705426
10888,1.0115786771607946
10889,185.08612362882317
10890,37.65206022569171
10891,32.103866734195336
10892,140.4699576569341
10893,32.96192822513106
10894,25.638192655483902
10895,42.76447199750916
10896,97.5887402880228
10897,138.39847160003106
10898,409.81473402411103
10899,288.3154141400588
10900,288.9533323184317
10901,134.12813593829134
10902,604.3685359433119
10903,23.733100259307573
10904,77.63638712027324
10905,802.9015860453949
10906,4.908405781283037
10907,138.20655387260067
10908,263.64836949185616
10909,51.73632482165312
10910,350.27118888056526
10911,309.4227004545942
10912,361.44011753567435
10913,11.580763201046008
10914,16.553185139065615
10915,22.725108854217023
10916,19.42997132539156
10917,15.889357542803543
10918,82.3237644597012
10919,27.43747039264827
10920,19.19093105160797
10921,38.51803906388614
10922,15.234838064491877
10923,54.09992353627897
10924,5.9602169578359545
10925,1.4426454423690098
10926,29.239813969353325
10927,132.78555424547375
10928,31.31022971142327
10929,70.26552551228271
10930,24.445263658834882
10931,20.279607971438402
10932,16.66665899479101
10933,8.37114793843108
10934,57.14709954206941
10935,30.724104782888066
10936,24.14151172284217
10937,13.799260889913453
10938,28.840066137036963
10939,39.84687928186705
10940,64.04899668760636
10941,4.853526410152289
10942,43.29397903552349
10943,12.988586464912764
10944,126.08392036694163
10945,22.28797602391033
10946,22.37738692380604
10947,29.28597502567215
10948,11.550411613328306
10949,11.587177165245473
10950,99.06479386551601
10951,80.95958797507558
10952,92.31007519714964
10953,194.99673165387557
10954,80.50190094500039
10955,24.368079068883457
10956,20.179103775111518
10957,49.55091145466291
10958,46.89807804403903
10959,7.491364307169009
10960,60.985604050585216
10961,10.765445886707017
10962,32.77540284542917
10963,8.606291298204074
10964,8.840062751784806
10965,32.846063819966126
10966,15.644032044697715
10967,216.30641881323135
10968,11.372108970836845
10969,13.205312657974828
10970,24.419091268650135
10971,18.49087500303282
10972,5.829498656584648
10973,31.94262159165273
10974,15.555803069641728
10975,25.2066221848327
10976,54.55919534807243
10977,14.66762826568388
10978,10.721537956157121
10979,21.467951905219522
10980,35.08403073988706
10981,5.045591190234007
10982,14.937305899294714
10983,26.803323535184262
10984,32.28930385773604
10985,13.17580479529723
10986,89.91096466000369
10987,5.148845220865617
10988,153.22197054616603
10989,470.8721272232571
10990,26.169966019954366
10991,27.705732070029452
10992,47.88141832865235
10993,7.280759002775427
10994,16.68544960577735
10995,67.00726089234294
10996,53.37128940838953
10997,15.62882172007873
10998,62.32270168387045
10999,212.1933510447174
11000,120.01687388072
11001,14.755805652103748
11002,37.65614088823246
11003,6.583812663044552
11004,46.02114269358222
11005,18.66965214006474
11006,27.22972860265253
11007,52.31829877640471
11008,9.73139386076551
11009,16.840575534329677
11010,36.143722150648685
11011,28.62589943411029
11012,2.2102918855943394
11013,63.18196036840946
11014,2.8737438558131148
11015,91.45089578995128
11016,428.4634189560061
11017,11.312976357966438
11018,50.42278794840056
11019,135.90577089030452
11020,20.87613342298212
11021,71.89137414719264
11022,21.08089717484989
11023,16.254926665778587
11024,220.49776605747252
11025,296.5880279733616
11026,525.5802627367447
11027,916.8573578902594
11028,116.05634985586777
11029,199.3857910845872
11030,6.153655994078419
11031,156.07058333677406
11032,11.595755291487185
11033,7.410347827428258
11034,99.10916838143338
11035,102.12961263037609
11036,18.05020035379437
11037,419.41693685331444
11038,3.6823019156709926
11039,275.64320233633845
11040,50.752196586240565
11041,27.83290661734915
11042,152.448270671633
11043,504.6488745315237
11044,92.37230906241768
11045,247.1690695774786
11046,12.375813542974651
11047,66.3159942189653
11048,34.857570579655786
11049,25.339599900918248
11050,2.5116292544622167
11051,24.453196473691094
11052,42.05638417388554
11053,67.92664176892983
11054,105.4179443019586
11055,27.643136868827376
11056,6.834275715212224
11057,8.33736843740314
11058,6.642166560465272
11059,1.079959557338429
11060,14.620269255280167
11061,5.16106900891362
11062,84.95017166540612
11063,5.070706564885019
11064,26.712889651465634
11065,98.12501480102304
11066,12.424255804687785
11067,15.115933949759018
11068,26.784046015301154
11069,42.39334081027237
11070,310.4920350541525
11071,150.16825603600853
11072,70.16557983561555
11073,9.449083021126537
11074,38.64563056040916
11075,10.808631093261036
11076,555.7778406225679
11077,655.6026447923244
11078,83.63056568462875
11079,65.44771968418614
11080,252.88015464890748
11081,17.990345077698983
11082,30.965110192526893
11083,7.444601235905655
11084,363.84376104809303
11085,190.9253839422972
11086,88.46287083012075
11087,88.4803768670858
11088,187.52305360493634
11089,82.96292521024941
11090,810.4315200218639
11091,997.8256145813491
11092,52.87568680646976
11093,7.596432205548581
11094,92.61139770678956
11095,99.94645279093824
11096,223.0602197164942
11097,619.02509848194
11098,172.16328789896463
11099,89.26809000391737
11100,163.39898684528765
11101,242.95575450603556
11102,31.33640072580363
11103,158.1733837594515
11104,100.55540883989458
11105,18.563753401752006
11106,330.2243284524118
11107,48.585524182482814
11108,1367.3142055007368
11109,178.4005065040949
11110,90.48161469833909
11111,312.44871097637963
11112,116.03011972981817
11113,15.903673257616068
11114,123.23767702118376
11115,367.2167960595289
11116,48.96480169547992
11117,9.003711670900321
11118,232.00475979654482
11119,292.99492145402485
11120,1090.0873260790415
11121,3.628882689482128
11122,155.39697044199266
11123,8.88794675764782
11124,71.12652741324632
11125,792.7658382327627
11126,525.1086873000411
11127,55.129930870825504
11128,21.489477681130253
11129,654.3681334362311
11130,5.948736852428418
11131,28.514627489419432
11132,30.60853435681693
11133,1187.3717616092758
11134,36.367889483680486
11135,64.30715779152179
11136,85.52942012537166
11137,750.4145031642869
11138,957.4507732209191
11139,346.151229767128
11140,48.33131301095688
11141,44.40588018393632
11142,1260.277428687573
11143,396.67166382525807
11144,25.021634087669046
11145,57.300671874804245
11146,217.11201331159185
11147,69.43095192780234
11148,14.450374269654544
11149,20.107496104485815
11150,1.2572041883469496
11151,11.107262791568111
11152,17.410550906309304
11153,65.20862791190893
11154,32.1951855360118
11155,54.446689859606884
11156,21.1463522498089
11157,378.20514012903544
11158,24.321015008905828
11159,208.54800490887246
11160,69.64938518019154
11161,195.5643610855107
11162,41.15350637336041
11163,90.51930421136488
11164,51.24410808001053
11165,47.125095007686326
11166,257.33438847159596
11167,271.416707440139
11168,248.5252654257386
11169,14.984233342134083
11170,30.33390982529868
11171,6.234409498509137
11172,345.9136680880595
11173,54.09303076875641
11174,283.130593311248
11175,128.24818984025234
11176,78.67330931759345
11177,417.4438882403308
11178,15.363770871515877
11179,447.21581502518785
11180,1051.2228465061576
11181,4.803059697429069
11182,551.9742828090991
11183,13.020774814417807
11184,37.13771838405917
11185,35.696152852272135
11186,55.687254865269054
11187,20.741699756671704
11188,1343.2559398612373
11189,23.440078291861642
11190,244.5071927088542
11191,79.49189741526452
11192,114.80485701182147
11193,126.7416285858398
11194,93.94197896204925
11195,29.864811105223342
11196,255.66428242760026
11197,48.405088668719316
11198,227.1707444552388
11199,32.89747948717166
11200,673.257280484816
11201,905.3315771179649
11202,82.49939715815717
11203,163.2086481564678
11204,404.5628708480988
11205,188.98169132581657
11206,185.3440845275734
11207,155.73572546167455
11208,556.1436136379133
11209,15.897927157745984
11210,178.27878219369143
11211,25.09148400899204
11212,236.135361795484
11213,93.92241730157562
11214,64.7789756065324
11215,199.1844634037852
11216,128.75740979141162
11217,164.6411132835697
11218,45.60716336425803
11219,127.70311774416824
11220,62.83234502069875
11221,3.066594939327529
11222,16.859878417414897
11223,12.815686991000673
11224,90.13667093630701
11225,494.38572032080083
11226,84.01888941492473
11227,110.95059227295096
11228,184.97707191453094
11229,3.68737904981023
11230,7.799235697039362
11231,298.08278948377347
11232,123.57389583452446
11233,18.09828467990103
11234,191.9228884985986
11235,10.383289178418261
11236,20.216033949051532
11237,17.033989999110066
11238,16.262919137386874
11239,487.23223313901946
11240,62.08381756414115
11241,12.761396840171312
11242,10.127216254748646
11243,11.31576944547174
11244,9.14226599924871
11245,17.68429977487708
11246,45.99148601942072
11247,31.034122582110285
11248,8.154291112703309
11249,19.99427841654899
11250,8.080619992415766
11251,69.81304757088179
11252,1.2796070842535148
11253,6.137334872315234
11254,36.2186198113598
11255,110.62262509846882
11256,38.84586497277537
11257,52.84530378243735
11258,120.29929055410801
11259,10.193903195321937
11260,20.139176274612243
11261,94.2531127106264
11262,6.5182689077381655
11263,10.357637225319506
11264,45.630642352450465
11265,65.25826125246564
11266,52.76469879500031
11267,464.1784414937979
11268,27.4090378598926
11269,6.943702232995956
11270,61.099870559162156
11271,10.18024703635932
11272,45.53852334637933
11273,39.91267126878748
11274,30.329643049910132
11275,15.140453238570782
11276,2.9286530575914353
11277,35.19565880152309
11278,63.89527459059292
11279,11.710750296016984
11280,24.05657954002416
11281,30.29525030157543
11282,16.316456185253145
11283,85.43158556171831
11284,87.64492129550507
11285,54.15134591464545
11286,86.70756068434498
11287,85.39259413229045
11288,51.93450440146412
11289,9.94648979667287
11290,13.387216186064382
11291,35.94338184565721
11292,93.14678217934178
11293,33.507221654029024
11294,16.94505884047837
11295,31.050133169732984
11296,15.931883816034029
11297,5.308521735802523
11298,8.139880427917543
11299,19.80988079958201
11300,7.700841863193428
11301,5.280160549481072
11302,2.849560410696939
11303,83.73326306200426
11304,15.153788597659837
11305,13.110556044165817
11306,4.3229404654575125
11307,353.96556391492726
11308,42.13767907611055
11309,8.018792671429015
11310,12.967044462119178
11311,22.899461154818233
11312,4.450239467363373
11313,2.515517270050104
11314,14.869236516470146
11315,126.12125454209911
11316,116.19105264432227
11317,19.041361892643796
11318,123.6410583187909
11319,22.60845065845768
11320,4.7118045120688326
11321,14.287215251416903
11322,21.379412091799292
11323,20.932757151766914
11324,76.8573440217931
11325,61.54511077175756
11326,0.8754485521781838
11327,44.91438639189412
11328,39.0968433236994
11329,43.81964565157827
11330,38.50396066773457
11331,16.93339415194271
11332,41.07380255479924
11333,71.23831810073797
11334,12.767006096468831
11335,29.9192294514547
11336,36.15897032252867
11337,175.53730205949543
11338,164.2801526748684
11339,65.69647931926447
11340,21.187412960742044
11341,173.95423174669355
11342,17.754284431149973
11343,46.23526634768598
11344,17.835549536721093
11345,29.576452901394912
11346,38.07460599704965
11347,8.258609261198371
11348,43.961822267580985
11349,40.10494599983208
11350,301.38877113585295
11351,28.916832683899944
11352,3.8305904118931733
11353,61.28053929432106
11354,1.015898388810061
11355,218.69895592070935
11356,197.81480648643057
11357,624.6110100151467
11358,263.33568808868426
11359,543.1239930667632
11360,370.65906706737337
11361,412.60861997218484
11362,45.049858511714504
11363,23.5699116941986
11364,38.479195146056114
11365,44.45600327924402
11366,166.79083256709103
11367,19.2842516896501
11368,181.64445403460184
11369,55.91346450859092
11370,15.214710307743974
11371,36.61354130195453
11372,78.83610577925187
11373,160.67356680953634
11374,0.7509169761931838
11375,334.1457952336786
11376,9.516540723524894
11377,341.8781395027175
11378,382.4201099651783
11379,25.95144965919982
11380,72.79027263079631
11381,17.337334866052974
11382,8.044384964416777
11383,6.228888572513703
11384,8.992813571301092
11385,8.65413825993649
11386,195.27306892109397
11387,5.583193968841233
11388,5.454130509223409
11389,352.61689545268644
11390,248.87864978712034
11391,176.2305473248004
11392,96.7020450343134
11393,0.6583486721951083
11394,54.538005211801284
11395,225.23555449749202
11396,102.68363034234424
11397,241.72711880022666
11398,13.203989361578424
11399,15.56519370901251
11400,43.63458882899842
11401,20.916243778526464
11402,497.73815944996636
11403,2.7769980983674576
11404,368.6303851440189
11405,61.649897672301485
11406,1327.332712344334
11407,1057.55612336951
11408,33.307540893706786
11409,1537.1592886149958
11410,1078.6619753564717
11411,156.31525340101868
11412,100.11359551677204
11413,333.8795098849763
11414,2.7783278361636166
11415,30.964043499064218
11416,1.275279842698395
11417,305.15012668883435
11418,29.206552000206802
11419,41.68869389860297
11420,36.672063175724155
11421,7.658272513387024
11422,53.948097752706786
11423,12.962390951045965
11424,69.01891388582476
11425,92.53700240508786
11426,208.09737793480002
11427,246.50477203827228
11428,29.891370074584856
11429,205.99146131465065
11430,58.413734564651726
11431,72.20553561908652
11432,701.1399017544978
11433,48.726835792898314
11434,34.38346474125652
11435,4.990117505042528
11436,234.3530482350611
11437,8.137936383935546
11438,73.39604145670555
11439,24.429046365616202
11440,10.812812221127452
11441,151.57010898566023
11442,37.5531823821015
11443,89.51475500912755
11444,29.14732050578569
11445,41.994453596285304
11446,23.255032550492597
11447,128.47064743590644
11448,155.8697739588628
11449,148.48653391486963
11450,75.2751246483134
11451,51.8206811802728
11452,950.4354018732829
11453,3.5084882492785936
11454,50.119700509206865
11455,24.749592285740185
11456,312.88751685059896
11457,28.995099587423866
11458,45.399627800954704
11459,152.67281096382484
11460,19.08026073066244
11461,357.82775976628477
11462,175.68304474938176
11463,49.50183675698111
11464,171.0407509564468
11465,87.60970202366524
11466,593.2986526739933
11467,11.842868608695223
11468,86.60141165166047
11469,36.22726923631299
11470,107.37924653479625
11471,85.37383775249498
11472,67.64748368616904
11473,36.45588471678721
11474,35.37887234021198
11475,418.5976251244952
11476,32.3621469776375
11477,216.09302376462216
11478,112.3695972280788
11479,73.82972260000167
11480,311.77769454673097
11481,1301.4985714807774
11482,1456.4054869019778
11483,152.81426309813025
11484,32.47180403335343
11485,126.9483369943322
11486,23.178805211501427
11487,201.62474275485468
11488,187.2787791907957
11489,62.74507476746397
11490,25.62662010128406
11491,73.041484143344
11492,54.961808656144136
11493,78.22633077031995
11494,96.62501954138119
11495,324.9103396862856
11496,329.11888392840524
11497,43.79134327256776
11498,123.62982458401116
11499,97.82747064083522
11500,8.146821503936549
11501,13.232047304805945
11502,38.189042155454786
11503,212.11492237536996
11504,63.52905322678187
11505,171.58653751887124
11506,39.66032228296145
11507,28.408002288098402
11508,39.795875632744846
11509,54.030887318590516
11510,145.58279632587485
11511,25.26793917385815
11512,31.152134802144587
11513,62.87447271089648
11514,137.419818812453
11515,6.749157252986389
11516,213.43032211045917
11517,3.2721025434898467
11518,19.354827138537516
11519,45.98648448827744
11520,67.62270662486898
11521,182.9374195497305
11522,42.76123764008396
11523,18.764514683389645
11524,16.424771800541006
11525,2.2625668270610073
11526,182.3041036702576
11527,5.038634702768417
11528,47.56055063332594
11529,40.83983622226643
11530,35.983735101689945
11531,7.751370981646988
11532,129.96906978672183
11533,26.03964149660503
11534,88.41370367526527
11535,17.306363812915155
11536,105.33756807205086
11537,738.957065473168
11538,240.36201096566495
11539,135.3124246982298
11540,49.880183245661385
11541,29.770937703042808
11542,450.1838849400822
11543,42.39783487867746
11544,20.03085367251554
11545,145.6003406842928
11546,198.64754976891479
11547,56.352980907327876
11548,44.06610067685708
11549,250.88136427435367
11550,65.43568826448463
11551,138.9847802437241
11552,12.676053762976833
11553,51.7030944765659
11554,128.20591652462053
11555,15.629822923294784
11556,46.510862828838164
11557,171.4349917906845
11558,124.43202763445571
11559,60.54541975747383
11560,139.21154986887302
11561,260.1048781648943
11562,411.0317707216931
11563,392.1322110563909
11564,13.543891537467246
11565,355.97114867068404
11566,11.19441664843496
11567,338.76872932555426
11568,5.486416084754262
11569,31.136947830669843
11570,71.87346005072264
11571,461.7977271352073
11572,425.3028549424621
11573,10.32059702397266
11574,44.789074573809
11575,68.70748059796911
11576,195.4629846574476
11577,22.842361854677353
11578,2.5700076702718486
11579,670.0711377674497
11580,30.618101908985786
11581,343.5289875834982
11582,251.66813006030932
11583,296.69054254141116
11584,36.726537028170156
11585,20.707596208322308
11586,20.235926840166574
11587,34.22829523096073
11588,74.75651455285407
11589,6.193635919982193
11590,13.868668572286984
11591,41.17452069971524
11592,496.02685051584075
11593,15.116453255537122
11594,10.070953848046743
11595,40.82103183081664
11596,6.541230997919616
11597,25.590645758349794
11598,18.91667527466679
11599,29.426159437119413
11600,12.86384583670851
11601,26.793999620483593
11602,0.7667303268171125
11603,15.78225791130682
11604,9.322064831913435
11605,7.55115899019919
11606,18.963550011275544
11607,6.1683040226708785
11608,82.47535736700873
11609,22.620357843932684
11610,28.585563214126946
11611,39.4449300246937
11612,42.90057546583538
11613,30.73231574562826
11614,66.22168140487302
11615,16.943143938219414
11616,11.061583679602634
11617,6.727796282597266
11618,83.07050802712683
11619,59.996793359891925
11620,28.805512857613163
11621,46.482957254178956
11622,6.328207653341209
11623,5.181210904615509
11624,25.417321137371676
11625,5.235713350649144
11626,11.857630829621648
11627,68.73790147811638
11628,12.081648768384339
11629,34.48618886945979
11630,47.803565486663366
11631,8.692866450574135
11632,25.02834686099406
11633,12.184264976753774
11634,31.80114869258604
11635,85.28259730950398
11636,4.109584727407668
11637,5.15429428247396
11638,4.626535842450601
11639,11.208962242599608
11640,13.444902997743666
11641,22.32249417247797
11642,21.62857542795801
11643,98.6535065264644
11644,26.020937066889374
11645,9.476759906774651
11646,116.15561524373861
11647,3.9338321048265525
11648,51.13939429727089
11649,59.62517111629446
11650,3.8885674192123236
11651,32.80470212909182
11652,2.0020805001830295
11653,31.391952464876116
11654,18540.383418939153
11655,519.5988141260242
11656,173.56096443828423
11657,24.976152925279038
11658,12.20429341654804
11659,27.178798119546574
11660,188.6182625801586
11661,99.67905341379898
11662,22.809872468488457
11663,269.55821811897454
11664,27.354692034013606
11665,15.979338339777033
11666,33.522480214978984
11667,38.62170135564994
11668,171.57564486451622
11669,33.99430580695151
11670,14.880667002976924
11671,410.87687422460453
11672,19.397854731388115
11673,88.38061266062985
11674,148.92145645759456
11675,117.92762937094159
11676,38.388057412700526
11677,71.81224162090352
11678,108.57347012023611
11679,351.1999604985167
11680,10.481030880849882
11681,18.099465898370447
11682,2.144392692496324
11683,217.15810100924583
11684,31.9687517476214
11685,17.362811769851312
11686,133.41314916670032
11687,54.32606138117176
11688,62.68955555953356
11689,21.36547718323022
11690,52.884924819429166
11691,139.79504798271577
11692,70.29739660423304
11693,19.515420008930302
11694,12.591188883687519
11695,59.88209581450809
11696,37.789321314155444
11697,20.620160929347637
11698,47.08149916205688
11699,18.972055758607315
11700,460.4059471880888
11701,122.78044948381302
11702,50.919928702524686
11703,93.46201041965709
11704,67.64453427718992
11705,41.286296731892214
11706,306.14445516987803
11707,832.2284823912249
11708,247.22475855701785
11709,112.41854331739736
11710,31.70399572132567
11711,219.98091305166042
11712,222.61598481932594
11713,134.16355355052505
11714,41.64575792232504
11715,9.3367758198575
11716,68.73744547051535
11717,15.690473776696756
11718,8.383155652536072
11719,758.0368724185006
11720,14.96340353408553
11721,18.82176692568354
11722,28.171944764041857
11723,13.683978743808767
11724,179.301470697788
11725,20.237199018778863
11726,31.855286568852048
11727,143.93476293784204
11728,14.575903238455803
11729,331.26808627473696
11730,206.71540682141404
11731,33.26392975923574
11732,10.841921290096643
11733,151.48184692312086
11734,23.530577371562295
11735,12.522829554409128
11736,16.734654748511453
11737,19.103939580142573
11738,29.702896427415556
11739,28.220389104364553
11740,124.19207601781895
11741,72.66330775191769
11742,196.5974781255844
11743,24.071071456439434
11744,269.1695420030762
11745,7.128323554180656
11746,90.42956205304726
11747,70.01563973064268
11748,14.50291852359893
11749,6.041881064556283
11750,16.700856661110155
11751,43.08178232689637
11752,133.63449657239764
11753,108.09860234141203
11754,23.309909911809935
11755,74.10247707745076
11756,29.402387027357346
11757,26.771326940468956
11758,31.234273524227344
11759,289.0181898456675
11760,17.837601114123125
11761,199.5477100035477
11762,689.5778915375904
11763,160.97100102537726
11764,15.76254843810885
11765,535.1563906212334
11766,6.064885717290564
11767,18.042486014008183
11768,46.499860676895665
11769,22.15026939899093
11770,21.875721993490544
11771,37.76911255942533
11772,9.546141665656757
11773,15.853824298918607
11774,22.199040601338368
11775,14.05310113810175
11776,329.020946228123
11777,2.9470022071540667
11778,9.323004193804435
11779,183.16486385486348
11780,69.6269255902286
11781,15.53932649867997
11782,2.587951997506258
11783,7.691758079426747
11784,186.6715083295137
11785,3.3603621924780076
11786,22.875066673876614
11787,11.047175612591484
11788,74.37403954815966
11789,12.96697537651918
11790,192.66459165067036
11791,18.16264059555613
11792,73.44888821431218
11793,2.5198529289432763
11794,65.08129609566923
11795,16.04256240857084
11796,78.82154145297787
11797,26.55460882941805
11798,3.6004355001962702
11799,23.751460253198182
11800,7.741729880595061
11801,169.7667938350047
11802,9.69018838572004
11803,17.43864413145408
11804,49.73632717394129
11805,17.44030664908588
11806,30.422525530974422
11807,22.609058796194905
11808,35.74077751459352
11809,62.80270749011197
11810,12.778458860587838
11811,12.301128830722538
11812,14.97703235489677
11813,16.849537165395937
11814,358.8108122113373
11815,7.71119129942246
11816,160.7550575193098
11817,15.843605909656
11818,249.2411812418285
11819,45.35043909353022
11820,48.69994336719282
11821,3.894862908004909
11822,204.94495059157586
11823,31.672188818730497
11824,145.66167275352743
11825,189.88832666788107
11826,119.43130814187785
11827,48.394249554084375
11828,146.20707360224577
11829,42.246205038343504
11830,136.56880156574556
11831,43.58783685454638
11832,0.016764172284900652
11833,140.5575430545588
11834,53.941448391260245
11835,87.61409509053266
11836,158.5038571411333
11837,16.33589826438883
11838,12.273188058860457
11839,314.1754453582535
11840,190.0343703824695
11841,75.76035698650726
11842,106.8474969267617
11843,33.47136757607827
11844,22.639679181179527
11845,78.39581907168694
11846,18.620400462937113
11847,167.40888476237808
11848,282.61518076449755
11849,12.964806457910207
11850,5.1323362558570125
11851,68.99801667067162
11852,42.070804442262855
11853,27.41414943844793
11854,27.035812951957542
11855,129.41006869116097
11856,5.189021819963015
11857,5.820352224858151
11858,0.9615665009411529
11859,17.000931999539187
11860,228.17362877628875
11861,122.89399708561879
11862,416.95397847780305
11863,21.163211934279314
11864,9.737297104430851
11865,7.397547568920209
11866,45.42977882792106
11867,4.4924898036541965
11868,0.8761741358109651
11869,57.14050622275848
11870,42.66168298585168
11871,62.34981014021093
11872,16.30010225931825
11873,291.7045611631647
11874,55.02085517327188
11875,29.473324407107828
11876,65.58237967027542
11877,38.40948106287746
11878,215.0861974611166
11879,21.711736586293462
11880,34.79656060230997
11881,17.234007638279422
11882,4.478300805429649
11883,2.9247076093790096
11884,102.60058703057086
11885,9.69639730513331
11886,58.32236908183181
11887,71.15858946563361
11888,241.3190033578599
11889,37.690084186763244
11890,592.0407856463552
11891,8.498263345740579
11892,12.85696182930936
11893,11.55165298737677
11894,140.97420101892385
11895,327.3257514796259
11896,8.515134996489984
11897,24.213617888527345
11898,38.32333987427152
11899,15.58345780511076
11900,80.40990297427827
11901,39.87962254359974
11902,75.37908731561663
11903,17.288878591034127
11904,40.679301508212646
11905,64.70124637617451
11906,19.259983919834205
11907,11.892472783252073
11908,3.084955449534322
11909,37.4013265165796
11910,26.14634780687876
11911,699.9807561795149
11912,10.017210766401982
11913,46.04540941441374
11914,7.567614585545002
11915,1007.8865747230461
11916,345.78296601202
11917,18.101636853983145
11918,168.42196246069983
11919,275.3432765047422
11920,23.248306165955004
11921,2.155287890385032
11922,25.329124039308244
11923,13.525066469634348
11924,157.65359213830453
11925,33.50328438809586
11926,0.49263866407113194
11927,18.300643917134654
11928,148.58832506257025
11929,82.54570401917056
11930,65.22585793389118
11931,48.75033819961278
11932,446.4009622811451
11933,67.02943634828571
11934,1150.4133904519663
11935,19.06796210204609
11936,22.228422528893198
11937,79.2058558685878
11938,11.996844549401008
11939,1209.453728587443
11940,460.43174558979683
11941,16.780167916105054
11942,532.7555576332395
11943,410.2329096288712
11944,157.9970303836606
11945,715.5916366354327
11946,69.8706732696756
11947,127.22134624039651
11948,13.180955515105717
11949,158.1144806285986
11950,54.02990453800244
11951,16.873212574375103
11952,12.937453072334746
11953,27.229536573860905
11954,53.547462487316764
11955,95.13782953861643
11956,134.6379301764109
11957,0.8924975107920667
11958,401.89242876764985
11959,140.12401652466838
11960,37.36432528148494
11961,3.1293803837826655
11962,37.122321927948036
11963,9.090931944624144
11964,11.649892507468921
11965,6.730886173112202
11966,17.268920983412546
11967,34.68737051966125
11968,18.674187608521585
11969,22.321858835806765
11970,5.365283423945323
11971,41.791277248477535
11972,133.53181148193966
11973,35.23455457685134
11974,32.13059604056007
11975,15.42470984799771
11976,108.73566884395905
11977,117.99087120304924
11978,5.6419195373966495
11979,0.9347848377659072
